[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
25.742 8.23971e-06 434.722 111103 312.813
25.743 8.23938e-06 434.687 111122 312.828
25.744 8.23905e-06 434.652 111141 312.843
25.745 8.23872e-06 434.618 111159 312.858
25.746 8.23838e-06 434.583 111178 312.873
25.747 8.23805e-06 434.548 111197 312.888
25.748 8.23772e-06 434.513 111216 312.903
25.749 8.23739e-06 434.478 111234 312.918
25.75 8.23706e-06 434.443 111253 312.933
25.751 8.23673e-06 434.408 111272 312.948
25.752 8.23639e-06 434.373 111291 312.964
25.753 8.23606e-06 434.338 111309 312.979
25.754 8.23573e-06 434.303 111328 312.994
25.755 8.2354e-06 434.269 111347 313.009
25.756 8.23507e-06 434.234 111366 313.024
25.757 8.23474e-06 434.199 111385 313.039
25.758 8.23441e-06 434.164 111404 313.054
25.759 8.23408e-06 434.129 111422 313.069
25.76 8.23375e-06 434.094 111441 313.084
25.761 8.23342e-06 434.059 111460 313.1
25.762 8.23309e-06 434.024 111479 313.115
25.763 8.23276e-06 433.988 111498 313.13
25.764 8.23242e-06 433.953 111517 313.145
25.765 8.23209e-06 433.918 111536 313.16
25.766 8.23176e-06 433.883 111554 313.175
25.767 8.23143e-06 433.848 111573 313.191
25.768 8.2311e-06 433.813 111592 313.206
25.769 8.23077e-06 433.778 111611 313.221
25.77 8.23044e-06 433.743 111630 313.236
25.771 8.23011e-06 433.708 111649 313.251
25.772 8.22978e-06 433.672 111668 313.266
25.773 8.22946e-06 433.637 111687 313.282
25.774 8.22913e-06 433.602 111706 313.297
25.775 8.2288e-06 433.567 111725 313.312
25.776 8.22847e-06 433.532 111744 313.327
25.777 8.22814e-06 433.497 111763 313.342
25.778 8.22781e-06 433.461 111782 313.357
25.779 8.22748e-06 433.426 111801 313.373
25.78 8.22715e-06 433.391 111820 313.388
25.781 8.22682e-06 433.356 111839 313.403
25.782 8.22649e-06 433.32 111858 313.418
25.783 8.22616e-06 433.285 111877 313.434
25.784 8.22584e-06 433.25 111896 313.449
25.785 8.22551e-06 433.214 111915 313.464
25.786 8.22518e-06 433.179 111934 313.479
25.787 8.22485e-06 433.144 111953 313.494
25.788 8.22452e-06 433.108 111972 313.51
25.789 8.22419e-06 433.073 111991 313.525
25.79 8.22387e-06 433.038 112010 313.54
25.791 8.22354e-06 433.002 112029 313.555
25.792 8.22321e-06 432.967 112048 313.571
25.793 8.22288e-06 432.931 112067 313.586
25.794 8.22255e-06 432.896 112086 313.601
25.795 8.22223e-06 432.861 112105 313.616
25.796 8.2219e-06 432.825 112125 313.632
25.797 8.22157e-06 432.79 112144 313.647
25.798 8.22124e-06 432.754 112163 313.662
25.799 8.22092e-06 432.719 112182 313.678
25.8 8.22059e-06 432.683 112201 313.693
25.801 8.22026e-06 432.648 112220 313.708
25.802 8.21993e-06 432.612 112239 313.723
25.803 8.21961e-06 432.577 112258 313.739
25.804 8.21928e-06 432.541 112278 313.754
25.805 8.21895e-06 432.506 112297 313.769
25.806 8.21863e-06 432.47 112316 313.785
25.807 8.2183e-06 432.434 112335 313.8
25.808 8.21797e-06 432.399 112354 313.815
25.809 8.21765e-06 432.363 112374 313.831
25.81 8.21732e-06 432.328 112393 313.846
25.811 8.21699e-06 432.292 112412 313.861
25.812 8.21667e-06 432.256 112431 313.877
25.813 8.21634e-06 432.221 112451 313.892
25.814 8.21601e-06 432.185 112470 313.907
25.815 8.21569e-06 432.149 112489 313.923
25.816 8.21536e-06 432.114 112508 313.938
25.817 8.21504e-06 432.078 112528 313.953
25.818 8.21471e-06 432.042 112547 313.969
25.819 8.21439e-06 432.006 112566 313.984
25.82 8.21406e-06 431.971 112585 314
25.821 8.21373e-06 431.935 112605 314.015
25.822 8.21341e-06 431.899 112624 314.03
25.823 8.21308e-06 431.863 112643 314.046
25.824 8.21276e-06 431.827 112663 314.061
25.825 8.21243e-06 431.792 112682 314.076
25.826 8.21211e-06 431.756 112701 314.092
25.827 8.21178e-06 431.72 112721 314.107
25.828 8.21146e-06 431.684 112740 314.123
25.829 8.21113e-06 431.648 112759 314.138
25.83 8.21081e-06 431.612 112779 314.153
25.831 8.21048e-06 431.577 112798 314.169
25.832 8.21016e-06 431.541 112817 314.184
25.833 8.20983e-06 431.505 112837 314.2
25.834 8.20951e-06 431.469 112856 314.215
25.835 8.20919e-06 431.433 112876 314.231
25.836 8.20886e-06 431.397 112895 314.246
25.837 8.20854e-06 431.361 112914 314.262
25.838 8.20821e-06 431.325 112934 314.277
25.839 8.20789e-06 431.289 112953 314.292
25.84 8.20756e-06 431.253 112973 314.308
25.841 8.20724e-06 431.217 112992 314.323
25.842 8.20692e-06 431.181 113012 314.339
25.843 8.20659e-06 431.145 113031 314.354
25.844 8.20627e-06 431.109 113051 314.37
25.845 8.20595e-06 431.073 113070 314.385
25.846 8.20562e-06 431.037 113090 314.401
25.847 8.2053e-06 431 113109 314.416
25.848 8.20498e-06 430.964 113129 314.432
25.849 8.20465e-06 430.928 113148 314.447
25.85 8.20433e-06 430.892 113168 314.463
25.851 8.20401e-06 430.856 113187 314.478
25.852 8.20368e-06 430.82 113207 314.494
25.853 8.20336e-06 430.783 113226 314.509
25.854 8.20304e-06 430.747 113246 314.525
25.855 8.20272e-06 430.711 113265 314.54
25.856 8.20239e-06 430.675 113285 314.556
25.857 8.20207e-06 430.639 113305 314.571
25.858 8.20175e-06 430.602 113324 314.587
25.859 8.20143e-06 430.566 113344 314.602
25.86 8.2011e-06 430.53 113363 314.618
25.861 8.20078e-06 430.494 113383 314.634
25.862 8.20046e-06 430.457 113403 314.649
25.863 8.20014e-06 430.421 113422 314.665
25.864 8.19982e-06 430.385 113442 314.68
25.865 8.19949e-06 430.348 113462 314.696
25.866 8.19917e-06 430.312 113481 314.711
25.867 8.19885e-06 430.275 113501 314.727
25.868 8.19853e-06 430.239 113521 314.743
25.869 8.19821e-06 430.203 113540 314.758
25.87 8.19789e-06 430.166 113560 314.774
25.871 8.19756e-06 430.13 113580 314.789
25.872 8.19724e-06 430.093 113599 314.805
25.873 8.19692e-06 430.057 113619 314.821
25.874 8.1966e-06 430.02 113639 314.836
25.875 8.19628e-06 429.984 113659 314.852
25.876 8.19596e-06 429.947 113678 314.867
25.877 8.19564e-06 429.911 113698 314.883
25.878 8.19532e-06 429.874 113718 314.899
25.879 8.195e-06 429.838 113738 314.914
25.88 8.19468e-06 429.801 113757 314.93
25.881 8.19436e-06 429.765 113777 314.946
25.882 8.19404e-06 429.728 113797 314.961
25.883 8.19371e-06 429.691 113817 314.977
25.884 8.19339e-06 429.655 113837 314.993
25.885 8.19307e-06 429.618 113856 315.008
25.886 8.19275e-06 429.582 113876 315.024
25.887 8.19243e-06 429.545 113896 315.04
25.888 8.19211e-06 429.508 113916 315.055
25.889 8.19179e-06 429.472 113936 315.071
25.89 8.19147e-06 429.435 113956 315.087
25.891 8.19116e-06 429.398 113975 315.102
25.892 8.19084e-06 429.361 113995 315.118
25.893 8.19052e-06 429.325 114015 315.134
25.894 8.1902e-06 429.288 114035 315.149
25.895 8.18988e-06 429.251 114055 315.165
25.896 8.18956e-06 429.214 114075 315.181
25.897 8.18924e-06 429.177 114095 315.197
25.898 8.18892e-06 429.141 114115 315.212
25.899 8.1886e-06 429.104 114135 315.228
25.9 8.18828e-06 429.067 114155 315.244
25.901 8.18796e-06 429.03 114175 315.26
25.902 8.18764e-06 428.993 114195 315.275
25.903 8.18733e-06 428.956 114215 315.291
25.904 8.18701e-06 428.919 114234 315.307
25.905 8.18669e-06 428.882 114254 315.323
25.906 8.18637e-06 428.846 114274 315.338
25.907 8.18605e-06 428.809 114294 315.354
25.908 8.18573e-06 428.772 114315 315.37
25.909 8.18542e-06 428.735 114335 315.386
25.91 8.1851e-06 428.698 114355 315.401
25.911 8.18478e-06 428.661 114375 315.417
25.912 8.18446e-06 428.624 114395 315.433
25.913 8.18414e-06 428.587 114415 315.449
25.914 8.18383e-06 428.549 114435 315.465
25.915 8.18351e-06 428.512 114455 315.481
25.916 8.18319e-06 428.475 114475 315.496
25.917 8.18287e-06 428.438 114495 315.512
25.918 8.18256e-06 428.401 114515 315.528
25.919 8.18224e-06 428.364 114535 315.544
25.92 8.18192e-06 428.327 114555 315.56
25.921 8.1816e-06 428.29 114576 315.576
25.922 8.18129e-06 428.252 114596 315.591
25.923 8.18097e-06 428.215 114616 315.607
25.924 8.18065e-06 428.178 114636 315.623
25.925 8.18034e-06 428.141 114656 315.639
25.926 8.18002e-06 428.104 114676 315.655
25.927 8.1797e-06 428.066 114697 315.671
25.928 8.17939e-06 428.029 114717 315.687
25.929 8.17907e-06 427.992 114737 315.702
25.93 8.17875e-06 427.954 114757 315.718
25.931 8.17844e-06 427.917 114777 315.734
25.932 8.17812e-06 427.88 114798 315.75
25.933 8.17781e-06 427.842 114818 315.766
25.934 8.17749e-06 427.805 114838 315.782
25.935 8.17717e-06 427.768 114858 315.798
25.936 8.17686e-06 427.73 114879 315.814
25.937 8.17654e-06 427.693 114899 315.83
25.938 8.17623e-06 427.655 114919 315.846
25.939 8.17591e-06 427.618 114940 315.862
25.94 8.1756e-06 427.58 114960 315.878
25.941 8.17528e-06 427.543 114980 315.894
25.942 8.17496e-06 427.505 115000 315.909
25.943 8.17465e-06 427.468 115021 315.925
25.944 8.17433e-06 427.43 115041 315.941
25.945 8.17402e-06 427.393 115062 315.957
25.946 8.1737e-06 427.355 115082 315.973
25.947 8.17339e-06 427.318 115102 315.989
25.948 8.17307e-06 427.28 115123 316.005
25.949 8.17276e-06 427.243 115143 316.021
25.95 8.17244e-06 427.205 115163 316.037
25.951 8.17213e-06 427.167 115184 316.053
25.952 8.17182e-06 427.13 115204 316.069
25.953 8.1715e-06 427.092 115225 316.085
25.954 8.17119e-06 427.054 115245 316.101
25.955 8.17087e-06 427.017 115266 316.117
25.956 8.17056e-06 426.979 115286 316.133
25.957 8.17024e-06 426.941 115307 316.149
25.958 8.16993e-06 426.903 115327 316.166
25.959 8.16962e-06 426.866 115348 316.182
25.96 8.1693e-06 426.828 115368 316.198
25.961 8.16899e-06 426.79 115389 316.214
25.962 8.16867e-06 426.752 115409 316.23
25.963 8.16836e-06 426.714 115430 316.246
25.964 8.16805e-06 426.676 115450 316.262
25.965 8.16773e-06 426.639 115471 316.278
25.966 8.16742e-06 426.601 115491 316.294
25.967 8.16711e-06 426.563 115512 316.31
25.968 8.16679e-06 426.525 115532 316.326
25.969 8.16648e-06 426.487 115553 316.342
25.97 8.16617e-06 426.449 115574 316.358
25.971 8.16585e-06 426.411 115594 316.375
25.972 8.16554e-06 426.373 115615 316.391
25.973 8.16523e-06 426.335 115635 316.407
25.974 8.16492e-06 426.297 115656 316.423
25.975 8.1646e-06 426.259 115677 316.439
25.976 8.16429e-06 426.221 115697 316.455
25.977 8.16398e-06 426.183 115718 316.471
25.978 8.16367e-06 426.145 115739 316.488
25.979 8.16335e-06 426.107 115759 316.504
25.98 8.16304e-06 426.069 115780 316.52
25.981 8.16273e-06 426.03 115801 316.536
25.982 8.16242e-06 425.992 115822 316.552
25.983 8.16211e-06 425.954 115842 316.568
25.984 8.16179e-06 425.916 115863 316.585
25.985 8.16148e-06 425.878 115884 316.601
25.986 8.16117e-06 425.839 115905 316.617
25.987 8.16086e-06 425.801 115925 316.633
25.988 8.16055e-06 425.763 115946 316.649
25.989 8.16024e-06 425.725 115967 316.666
25.99 8.15992e-06 425.686 115988 316.682
25.991 8.15961e-06 425.648 116008 316.698
25.992 8.1593e-06 425.61 116029 316.714
25.993 8.15899e-06 425.571 116050 316.731
25.994 8.15868e-06 425.533 116071 316.747
25.995 8.15837e-06 425.495 116092 316.763
25.996 8.15806e-06 425.456 116113 316.779
25.997 8.15775e-06 425.418 116134 316.796
25.998 8.15744e-06 425.379 116154 316.812
25.999 8.15713e-06 425.341 116175 316.828
26 8.15682e-06 425.302 116196 316.845
26.001 8.15651e-06 425.264 116217 316.861
26.002 8.1562e-06 425.225 116238 316.877
26.003 8.15588e-06 425.187 116259 316.893
26.004 8.15557e-06 425.148 116280 316.91
26.005 8.15526e-06 425.11 116301 316.926
26.006 8.15495e-06 425.071 116322 316.942
26.007 8.15464e-06 425.033 116343 316.959
26.008 8.15433e-06 424.994 116364 316.975
26.009 8.15402e-06 424.955 116385 316.991
26.01 8.15372e-06 424.917 116406 317.008
26.011 8.15341e-06 424.878 116427 317.024
26.012 8.1531e-06 424.839 116448 317.04
26.013 8.15279e-06 424.801 116469 317.057
26.014 8.15248e-06 424.762 116490 317.073
26.015 8.15217e-06 424.723 116511 317.09
26.016 8.15186e-06 424.684 116532 317.106
26.017 8.15155e-06 424.646 116553 317.122
26.018 8.15124e-06 424.607 116574 317.139
26.019 8.15093e-06 424.568 116595 317.155
26.02 8.15062e-06 424.529 116617 317.172
26.021 8.15031e-06 424.49 116638 317.188
26.022 8.15001e-06 424.451 116659 317.204
26.023 8.1497e-06 424.413 116680 317.221
26.024 8.14939e-06 424.374 116701 317.237
26.025 8.14908e-06 424.335 116722 317.254
26.026 8.14877e-06 424.296 116743 317.27
26.027 8.14846e-06 424.257 116765 317.287
26.028 8.14816e-06 424.218 116786 317.303
26.029 8.14785e-06 424.179 116807 317.32
26.03 8.14754e-06 424.14 116828 317.336
26.031 8.14723e-06 424.101 116850 317.352
26.032 8.14692e-06 424.062 116871 317.369
26.033 8.14662e-06 424.023 116892 317.385
26.034 8.14631e-06 423.984 116913 317.402
26.035 8.146e-06 423.944 116935 317.418
26.036 8.14569e-06 423.905 116956 317.435
26.037 8.14539e-06 423.866 116977 317.452
26.038 8.14508e-06 423.827 116999 317.468
26.039 8.14477e-06 423.788 117020 317.485
26.04 8.14446e-06 423.749 117041 317.501
26.041 8.14416e-06 423.709 117063 317.518
26.042 8.14385e-06 423.67 117084 317.534
26.043 8.14354e-06 423.631 117105 317.551
26.044 8.14324e-06 423.592 117127 317.567
26.045 8.14293e-06 423.552 117148 317.584
26.046 8.14262e-06 423.513 117169 317.6
26.047 8.14232e-06 423.474 117191 317.617
26.048 8.14201e-06 423.434 117212 317.634
26.049 8.1417e-06 423.395 117234 317.65
26.05 8.1414e-06 423.355 117255 317.667
26.051 8.14109e-06 423.316 117277 317.684
26.052 8.14078e-06 423.276 117298 317.7
26.053 8.14048e-06 423.237 117320 317.717
26.054 8.14017e-06 423.198 117341 317.733
26.055 8.13987e-06 423.158 117363 317.75
26.056 8.13956e-06 423.118 117384 317.767
26.057 8.13925e-06 423.079 117406 317.783
26.058 8.13895e-06 423.039 117427 317.8
26.059 8.13864e-06 423 117449 317.817
26.06 8.13834e-06 422.96 117470 317.833
26.061 8.13803e-06 422.921 117492 317.85
26.062 8.13773e-06 422.881 117514 317.867
26.063 8.13742e-06 422.841 117535 317.883
26.064 8.13712e-06 422.802 117557 317.9
26.065 8.13681e-06 422.762 117578 317.917
26.066 8.13651e-06 422.722 117600 317.934
26.067 8.1362e-06 422.682 117622 317.95
26.068 8.1359e-06 422.643 117643 317.967
26.069 8.13559e-06 422.603 117665 317.984
26.07 8.13529e-06 422.563 117687 318
26.071 8.13498e-06 422.523 117708 318.017
26.072 8.13468e-06 422.483 117730 318.034
26.073 8.13437e-06 422.443 117752 318.051
26.074 8.13407e-06 422.403 117774 318.068
26.075 8.13376e-06 422.364 117795 318.084
26.076 8.13346e-06 422.324 117817 318.101
26.077 8.13316e-06 422.284 117839 318.118
26.078 8.13285e-06 422.244 117861 318.135
26.079 8.13255e-06 422.204 117883 318.152
26.08 8.13224e-06 422.164 117904 318.168
26.081 8.13194e-06 422.124 117926 318.185
26.082 8.13164e-06 422.084 117948 318.202
26.083 8.13133e-06 422.043 117970 318.219
26.084 8.13103e-06 422.003 117992 318.236
26.085 8.13073e-06 421.963 118014 318.253
26.086 8.13042e-06 421.923 118035 318.269
26.087 8.13012e-06 421.883 118057 318.286
26.088 8.12982e-06 421.843 118079 318.303
26.089 8.12951e-06 421.803 118101 318.32
26.09 8.12921e-06 421.762 118123 318.337
26.091 8.12891e-06 421.722 118145 318.354
26.092 8.1286e-06 421.682 118167 318.371
26.093 8.1283e-06 421.641 118189 318.388
26.094 8.128e-06 421.601 118211 318.405
26.095 8.1277e-06 421.561 118233 318.421
26.096 8.12739e-06 421.52 118255 318.438
26.097 8.12709e-06 421.48 118277 318.455
26.098 8.12679e-06 421.44 118299 318.472
26.099 8.12649e-06 421.399 118321 318.489
26.1 8.12618e-06 421.359 118343 318.506
26.101 8.12588e-06 421.318 118365 318.523
26.102 8.12558e-06 421.278 118387 318.54
26.103 8.12528e-06 421.237 118409 318.557
26.104 8.12498e-06 421.197 118432 318.574
26.105 8.12468e-06 421.156 118454 318.591
26.106 8.12437e-06 421.116 118476 318.608
26.107 8.12407e-06 421.075 118498 318.625
26.108 8.12377e-06 421.034 118520 318.642
26.109 8.12347e-06 420.994 118542 318.659
26.11 8.12317e-06 420.953 118565 318.676
26.111 8.12287e-06 420.912 118587 318.693
26.112 8.12257e-06 420.872 118609 318.71
26.113 8.12226e-06 420.831 118631 318.728
26.114 8.12196e-06 420.79 118653 318.745
26.115 8.12166e-06 420.749 118676 318.762
26.116 8.12136e-06 420.709 118698 318.779
26.117 8.12106e-06 420.668 118720 318.796
26.118 8.12076e-06 420.627 118743 318.813
26.119 8.12046e-06 420.586 118765 318.83
26.12 8.12016e-06 420.545 118787 318.847
26.121 8.11986e-06 420.504 118810 318.864
26.122 8.11956e-06 420.463 118832 318.881
26.123 8.11926e-06 420.422 118854 318.899
26.124 8.11896e-06 420.381 118877 318.916
26.125 8.11866e-06 420.34 118899 318.933
26.126 8.11836e-06 420.299 118921 318.95
26.127 8.11806e-06 420.258 118944 318.967
26.128 8.11776e-06 420.217 118966 318.984
26.129 8.11746e-06 420.176 118989 319.002
26.13 8.11716e-06 420.135 119011 319.019
26.131 8.11686e-06 420.094 119034 319.036
26.132 8.11656e-06 420.052 119056 319.053
26.133 8.11626e-06 420.011 119079 319.071
26.134 8.11596e-06 419.97 119101 319.088
26.135 8.11566e-06 419.929 119124 319.105
26.136 8.11536e-06 419.887 119146 319.122
26.137 8.11506e-06 419.846 119169 319.14
26.138 8.11476e-06 419.805 119191 319.157
26.139 8.11446e-06 419.763 119214 319.174
26.14 8.11417e-06 419.722 119237 319.191
26.141 8.11387e-06 419.681 119259 319.209
26.142 8.11357e-06 419.639 119282 319.226
26.143 8.11327e-06 419.598 119304 319.243
26.144 8.11297e-06 419.556 119327 319.261
26.145 8.11267e-06 419.515 119350 319.278
26.146 8.11237e-06 419.473 119372 319.295
26.147 8.11208e-06 419.432 119395 319.313
26.148 8.11178e-06 419.39 119418 319.33
26.149 8.11148e-06 419.349 119441 319.347
26.15 8.11118e-06 419.307 119463 319.365
26.151 8.11088e-06 419.265 119486 319.382
26.152 8.11059e-06 419.224 119509 319.399
26.153 8.11029e-06 419.182 119532 319.417
26.154 8.10999e-06 419.14 119554 319.434
26.155 8.10969e-06 419.099 119577 319.452
26.156 8.10939e-06 419.057 119600 319.469
26.157 8.1091e-06 419.015 119623 319.487
26.158 8.1088e-06 418.973 119646 319.504
26.159 8.1085e-06 418.931 119669 319.521
26.16 8.10821e-06 418.889 119692 319.539
26.161 8.10791e-06 418.848 119714 319.556
26.162 8.10761e-06 418.806 119737 319.574
26.163 8.10731e-06 418.764 119760 319.591
26.164 8.10702e-06 418.722 119783 319.609
26.165 8.10672e-06 418.68 119806 319.626
26.166 8.10642e-06 418.638 119829 319.644
26.167 8.10613e-06 418.596 119852 319.661
26.168 8.10583e-06 418.554 119875 319.679
26.169 8.10553e-06 418.511 119898 319.696
26.17 8.10524e-06 418.469 119921 319.714
26.171 8.10494e-06 418.427 119944 319.732
26.172 8.10465e-06 418.385 119967 319.749
26.173 8.10435e-06 418.343 119990 319.767
26.174 8.10405e-06 418.301 120013 319.784
26.175 8.10376e-06 418.258 120037 319.802
26.176 8.10346e-06 418.216 120060 319.819
26.177 8.10317e-06 418.174 120083 319.837
26.178 8.10287e-06 418.131 120106 319.855
26.179 8.10257e-06 418.089 120129 319.872
26.18 8.10228e-06 418.047 120152 319.89
26.181 8.10198e-06 418.004 120176 319.908
26.182 8.10169e-06 417.962 120199 319.925
26.183 8.10139e-06 417.919 120222 319.943
26.184 8.1011e-06 417.877 120245 319.961
26.185 8.1008e-06 417.834 120269 319.978
26.186 8.10051e-06 417.792 120292 319.996
26.187 8.10021e-06 417.749 120315 320.014
26.188 8.09992e-06 417.707 120338 320.031
26.189 8.09962e-06 417.664 120362 320.049
26.19 8.09933e-06 417.621 120385 320.067
26.191 8.09903e-06 417.579 120408 320.085
26.192 8.09874e-06 417.536 120432 320.102
26.193 8.09844e-06 417.493 120455 320.12
26.194 8.09815e-06 417.45 120479 320.138
26.195 8.09786e-06 417.408 120502 320.156
26.196 8.09756e-06 417.365 120526 320.173
26.197 8.09727e-06 417.322 120549 320.191
26.198 8.09697e-06 417.279 120572 320.209
26.199 8.09668e-06 417.236 120596 320.227
26.2 8.09638e-06 417.193 120619 320.245
26.201 8.09609e-06 417.15 120643 320.263
26.202 8.0958e-06 417.107 120667 320.28
26.203 8.0955e-06 417.064 120690 320.298
26.204 8.09521e-06 417.021 120714 320.316
26.205 8.09492e-06 416.978 120737 320.334
26.206 8.09462e-06 416.935 120761 320.352
26.207 8.09433e-06 416.892 120784 320.37
26.208 8.09404e-06 416.849 120808 320.388
26.209 8.09374e-06 416.805 120832 320.406
26.21 8.09345e-06 416.762 120855 320.424
26.211 8.09316e-06 416.719 120879 320.442
26.212 8.09286e-06 416.676 120903 320.459
26.213 8.09257e-06 416.632 120927 320.477
26.214 8.09228e-06 416.589 120950 320.495
26.215 8.09199e-06 416.546 120974 320.513
26.216 8.09169e-06 416.502 120998 320.531
26.217 8.0914e-06 416.459 121022 320.549
26.218 8.09111e-06 416.415 121045 320.567
26.219 8.09082e-06 416.372 121069 320.585
26.22 8.09052e-06 416.328 121093 320.603
26.221 8.09023e-06 416.285 121117 320.622
26.222 8.08994e-06 416.241 121141 320.64
26.223 8.08965e-06 416.198 121165 320.658
26.224 8.08936e-06 416.154 121189 320.676
26.225 8.08906e-06 416.11 121212 320.694
26.226 8.08877e-06 416.067 121236 320.712
26.227 8.08848e-06 416.023 121260 320.73
26.228 8.08819e-06 415.979 121284 320.748
26.229 8.0879e-06 415.935 121308 320.766
26.23 8.08761e-06 415.892 121332 320.784
26.231 8.08731e-06 415.848 121356 320.803
26.232 8.08702e-06 415.804 121380 320.821
26.233 8.08673e-06 415.76 121405 320.839
26.234 8.08644e-06 415.716 121429 320.857
26.235 8.08615e-06 415.672 121453 320.875
26.236 8.08586e-06 415.628 121477 320.893
26.237 8.08557e-06 415.584 121501 320.912
26.238 8.08528e-06 415.54 121525 320.93
26.239 8.08499e-06 415.496 121549 320.948
26.24 8.0847e-06 415.452 121573 320.966
26.241 8.08441e-06 415.408 121598 320.985
26.242 8.08412e-06 415.363 121622 321.003
26.243 8.08383e-06 415.319 121646 321.021
26.244 8.08353e-06 415.275 121670 321.039
26.245 8.08324e-06 415.231 121695 321.058
26.246 8.08295e-06 415.186 121719 321.076
26.247 8.08266e-06 415.142 121743 321.094
26.248 8.08237e-06 415.098 121768 321.113
26.249 8.08208e-06 415.053 121792 321.131
26.25 8.0818e-06 415.009 121816 321.149
26.251 8.08151e-06 414.964 121841 321.168
26.252 8.08122e-06 414.92 121865 321.186
26.253 8.08093e-06 414.875 121890 321.205
26.254 8.08064e-06 414.831 121914 321.223
26.255 8.08035e-06 414.786 121939 321.241
26.256 8.08006e-06 414.741 121963 321.26
26.257 8.07977e-06 414.697 121988 321.278
26.258 8.07948e-06 414.652 122012 321.297
26.259 8.07919e-06 414.607 122037 321.315
26.26 8.0789e-06 414.562 122061 321.334
26.261 8.07861e-06 414.518 122086 321.352
26.262 8.07832e-06 414.473 122110 321.371
26.263 8.07804e-06 414.428 122135 321.389
26.264 8.07775e-06 414.383 122160 321.408
26.265 8.07746e-06 414.338 122184 321.426
26.266 8.07717e-06 414.293 122209 321.445
26.267 8.07688e-06 414.248 122234 321.463
26.268 8.07659e-06 414.203 122258 321.482
26.269 8.07631e-06 414.158 122283 321.501
26.27 8.07602e-06 414.113 122308 321.519
26.271 8.07573e-06 414.068 122333 321.538
26.272 8.07544e-06 414.023 122357 321.556
26.273 8.07515e-06 413.977 122382 321.575
26.274 8.07487e-06 413.932 122407 321.594
26.275 8.07458e-06 413.887 122432 321.612
26.276 8.07429e-06 413.842 122457 321.631
26.277 8.074e-06 413.796 122482 321.65
26.278 8.07371e-06 413.751 122507 321.668
26.279 8.07343e-06 413.705 122531 321.687
26.28 8.07314e-06 413.66 122556 321.706
26.281 8.07285e-06 413.614 122581 321.724
26.282 8.07257e-06 413.569 122606 321.743
26.283 8.07228e-06 413.523 122631 321.762
26.284 8.07199e-06 413.478 122656 321.781
26.285 8.0717e-06 413.432 122682 321.799
26.286 8.07142e-06 413.386 122707 321.818
26.287 8.07113e-06 413.341 122732 321.837
26.288 8.07084e-06 413.295 122757 321.856
26.289 8.07056e-06 413.249 122782 321.875
26.29 8.07027e-06 413.203 122807 321.894
26.291 8.06999e-06 413.158 122832 321.912
26.292 8.0697e-06 413.112 122857 321.931
26.293 8.06941e-06 413.066 122883 321.95
26.294 8.06913e-06 413.02 122908 321.969
26.295 8.06884e-06 412.974 122933 321.988
26.296 8.06855e-06 412.928 122959 322.007
26.297 8.06827e-06 412.882 122984 322.026
26.298 8.06798e-06 412.836 123009 322.045
26.299 8.0677e-06 412.789 123034 322.064
26.3 8.06741e-06 412.743 123060 322.083
26.301 8.06713e-06 412.697 123085 322.102
26.302 8.06684e-06 412.651 123111 322.121
26.303 8.06655e-06 412.604 123136 322.14
26.304 8.06627e-06 412.558 123162 322.159
26.305 8.06598e-06 412.512 123187 322.178
26.306 8.0657e-06 412.465 123213 322.197
26.307 8.06541e-06 412.419 123238 322.216
26.308 8.06513e-06 412.372 123264 322.235
26.309 8.06484e-06 412.326 123289 322.254
26.31 8.06456e-06 412.279 123315 322.273
26.311 8.06427e-06 412.233 123340 322.292
26.312 8.06399e-06 412.186 123366 322.311
26.313 8.06371e-06 412.139 123392 322.331
26.314 8.06342e-06 412.093 123417 322.35
26.315 8.06314e-06 412.046 123443 322.369
26.316 8.06285e-06 411.999 123469 322.388
26.317 8.06257e-06 411.952 123495 322.407
26.318 8.06228e-06 411.905 123520 322.427
26.319 8.062e-06 411.859 123546 322.446
26.32 8.06172e-06 411.812 123572 322.465
26.321 8.06143e-06 411.765 123598 322.484
26.322 8.06115e-06 411.718 123624 322.504
26.323 8.06086e-06 411.671 123649 322.523
26.324 8.06058e-06 411.623 123675 322.542
26.325 8.0603e-06 411.576 123701 322.561
26.326 8.06001e-06 411.529 123727 322.581
26.327 8.05973e-06 411.482 123753 322.6
26.328 8.05945e-06 411.435 123779 322.62
26.329 8.05916e-06 411.387 123805 322.639
26.33 8.05888e-06 411.34 123831 322.658
26.331 8.0586e-06 411.292 123857 322.678
26.332 8.05831e-06 411.245 123883 322.697
26.333 8.05803e-06 411.198 123910 322.717
26.334 8.05775e-06 411.15 123936 322.736
26.335 8.05747e-06 411.102 123962 322.755
26.336 8.05718e-06 411.055 123988 322.775
26.337 8.0569e-06 411.007 124014 322.794
26.338 8.05662e-06 410.959 124041 322.814
26.339 8.05633e-06 410.912 124067 322.834
26.34 8.05605e-06 410.864 124093 322.853
26.341 8.05577e-06 410.816 124119 322.873
26.342 8.05549e-06 410.768 124146 322.892
26.343 8.05521e-06 410.72 124172 322.912
26.344 8.05492e-06 410.672 124198 322.931
26.345 8.05464e-06 410.624 124225 322.951
26.346 8.05436e-06 410.576 124251 322.971
26.347 8.05408e-06 410.528 124278 322.99
26.348 8.0538e-06 410.48 124304 323.01
