[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
13.866 1.28677e-05 861.117 27945 340.624
13.867 1.28688e-05 861.146 27940.5 340.62
13.868 1.28699e-05 861.174 27936.1 340.616
13.869 1.28711e-05 861.203 27931.7 340.613
13.87 1.28722e-05 861.232 27927.3 340.609
13.871 1.28733e-05 861.26 27922.9 340.606
13.872 1.28744e-05 861.289 27918.5 340.602
13.873 1.28755e-05 861.318 27914.1 340.598
13.874 1.28766e-05 861.346 27909.6 340.595
13.875 1.28777e-05 861.375 27905.2 340.591
13.876 1.28788e-05 861.404 27900.8 340.588
13.877 1.288e-05 861.432 27896.4 340.584
13.878 1.28811e-05 861.461 27892 340.58
13.879 1.28822e-05 861.49 27887.6 340.577
13.88 1.28833e-05 861.518 27883.2 340.573
13.881 1.28844e-05 861.547 27878.8 340.57
13.882 1.28855e-05 861.575 27874.4 340.566
13.883 1.28866e-05 861.604 27870 340.563
13.884 1.28878e-05 861.633 27865.6 340.559
13.885 1.28889e-05 861.661 27861.2 340.555
13.886 1.289e-05 861.69 27856.8 340.552
13.887 1.28911e-05 861.719 27852.4 340.548
13.888 1.28922e-05 861.747 27848 340.545
13.889 1.28933e-05 861.776 27843.6 340.541
13.89 1.28944e-05 861.804 27839.2 340.537
13.891 1.28955e-05 861.833 27834.8 340.534
13.892 1.28967e-05 861.861 27830.4 340.53
13.893 1.28978e-05 861.89 27826 340.527
13.894 1.28989e-05 861.919 27821.6 340.523
13.895 1.29e-05 861.947 27817.2 340.519
13.896 1.29011e-05 861.976 27812.9 340.516
13.897 1.29022e-05 862.004 27808.5 340.512
13.898 1.29033e-05 862.033 27804.1 340.509
13.899 1.29045e-05 862.062 27799.7 340.505
13.9 1.29056e-05 862.09 27795.3 340.502
13.901 1.29067e-05 862.119 27790.9 340.498
13.902 1.29078e-05 862.147 27786.5 340.494
13.903 1.29089e-05 862.176 27782.2 340.491
13.904 1.291e-05 862.204 27777.8 340.487
13.905 1.29111e-05 862.233 27773.4 340.484
13.906 1.29123e-05 862.261 27769 340.48
13.907 1.29134e-05 862.29 27764.6 340.476
13.908 1.29145e-05 862.318 27760.3 340.473
13.909 1.29156e-05 862.347 27755.9 340.469
13.91 1.29167e-05 862.376 27751.5 340.466
13.911 1.29178e-05 862.404 27747.1 340.462
13.912 1.29189e-05 862.433 27742.8 340.459
13.913 1.29201e-05 862.461 27738.4 340.455
13.914 1.29212e-05 862.49 27734 340.451
13.915 1.29223e-05 862.518 27729.7 340.448
13.916 1.29234e-05 862.547 27725.3 340.444
13.917 1.29245e-05 862.575 27720.9 340.441
13.918 1.29256e-05 862.604 27716.6 340.437
13.919 1.29268e-05 862.632 27712.2 340.434
13.92 1.29279e-05 862.661 27707.8 340.43
13.921 1.2929e-05 862.689 27703.5 340.426
13.922 1.29301e-05 862.718 27699.1 340.423
13.923 1.29312e-05 862.746 27694.7 340.419
13.924 1.29323e-05 862.775 27690.4 340.416
13.925 1.29334e-05 862.803 27686 340.412
13.926 1.29346e-05 862.832 27681.7 340.409
13.927 1.29357e-05 862.86 27677.3 340.405
13.928 1.29368e-05 862.889 27672.9 340.401
13.929 1.29379e-05 862.917 27668.6 340.398
13.93 1.2939e-05 862.945 27664.2 340.394
13.931 1.29401e-05 862.974 27659.9 340.391
13.932 1.29413e-05 863.002 27655.5 340.387
13.933 1.29424e-05 863.031 27651.2 340.384
13.934 1.29435e-05 863.059 27646.8 340.38
13.935 1.29446e-05 863.088 27642.5 340.376
13.936 1.29457e-05 863.116 27638.1 340.373
13.937 1.29468e-05 863.145 27633.8 340.369
13.938 1.29479e-05 863.173 27629.4 340.366
13.939 1.29491e-05 863.202 27625.1 340.362
13.94 1.29502e-05 863.23 27620.7 340.359
13.941 1.29513e-05 863.258 27616.4 340.355
13.942 1.29524e-05 863.287 27612.1 340.351
13.943 1.29535e-05 863.315 27607.7 340.348
13.944 1.29546e-05 863.344 27603.4 340.344
13.945 1.29558e-05 863.372 27599 340.341
13.946 1.29569e-05 863.4 27594.7 340.337
13.947 1.2958e-05 863.429 27590.4 340.334
13.948 1.29591e-05 863.457 27586 340.33
13.949 1.29602e-05 863.486 27581.7 340.326
13.95 1.29613e-05 863.514 27577.3 340.323
13.951 1.29625e-05 863.543 27573 340.319
13.952 1.29636e-05 863.571 27568.7 340.316
13.953 1.29647e-05 863.599 27564.3 340.312
13.954 1.29658e-05 863.628 27560 340.309
13.955 1.29669e-05 863.656 27555.7 340.305
13.956 1.2968e-05 863.684 27551.4 340.301
13.957 1.29692e-05 863.713 27547 340.298
13.958 1.29703e-05 863.741 27542.7 340.294
13.959 1.29714e-05 863.77 27538.4 340.291
13.96 1.29725e-05 863.798 27534 340.287
13.961 1.29736e-05 863.826 27529.7 340.284
13.962 1.29747e-05 863.855 27525.4 340.28
13.963 1.29759e-05 863.883 27521.1 340.277
13.964 1.2977e-05 863.911 27516.8 340.273
13.965 1.29781e-05 863.94 27512.4 340.269
13.966 1.29792e-05 863.968 27508.1 340.266
13.967 1.29803e-05 863.996 27503.8 340.262
13.968 1.29814e-05 864.025 27499.5 340.259
13.969 1.29826e-05 864.053 27495.2 340.255
13.97 1.29837e-05 864.081 27490.9 340.252
13.971 1.29848e-05 864.11 27486.5 340.248
13.972 1.29859e-05 864.138 27482.2 340.244
13.973 1.2987e-05 864.166 27477.9 340.241
13.974 1.29882e-05 864.195 27473.6 340.237
13.975 1.29893e-05 864.223 27469.3 340.234
13.976 1.29904e-05 864.251 27465 340.23
13.977 1.29915e-05 864.28 27460.7 340.227
13.978 1.29926e-05 864.308 27456.4 340.223
13.979 1.29937e-05 864.336 27452.1 340.22
13.98 1.29949e-05 864.365 27447.8 340.216
13.981 1.2996e-05 864.393 27443.5 340.212
13.982 1.29971e-05 864.421 27439.1 340.209
13.983 1.29982e-05 864.45 27434.8 340.205
13.984 1.29993e-05 864.478 27430.5 340.202
13.985 1.30005e-05 864.506 27426.2 340.198
13.986 1.30016e-05 864.534 27421.9 340.195
13.987 1.30027e-05 864.563 27417.6 340.191
13.988 1.30038e-05 864.591 27413.3 340.188
13.989 1.30049e-05 864.619 27409.1 340.184
13.99 1.3006e-05 864.647 27404.8 340.181
13.991 1.30072e-05 864.676 27400.5 340.177
13.992 1.30083e-05 864.704 27396.2 340.173
13.993 1.30094e-05 864.732 27391.9 340.17
13.994 1.30105e-05 864.761 27387.6 340.166
13.995 1.30116e-05 864.789 27383.3 340.163
13.996 1.30128e-05 864.817 27379 340.159
13.997 1.30139e-05 864.845 27374.7 340.156
13.998 1.3015e-05 864.874 27370.4 340.152
13.999 1.30161e-05 864.902 27366.1 340.149
14 1.30172e-05 864.93 27361.9 340.145
14.001 1.30183e-05 864.958 27357.6 340.141
14.002 1.30195e-05 864.986 27353.3 340.138
14.003 1.30206e-05 865.015 27349 340.134
14.004 1.30217e-05 865.043 27344.7 340.131
14.005 1.30228e-05 865.071 27340.4 340.127
14.006 1.30239e-05 865.099 27336.2 340.124
14.007 1.30251e-05 865.128 27331.9 340.12
14.008 1.30262e-05 865.156 27327.6 340.117
14.009 1.30273e-05 865.184 27323.3 340.113
14.01 1.30284e-05 865.212 27319.1 340.11
14.011 1.30295e-05 865.24 27314.8 340.106
14.012 1.30307e-05 865.269 27310.5 340.102
14.013 1.30318e-05 865.297 27306.2 340.099
14.014 1.30329e-05 865.325 27302 340.095
14.015 1.3034e-05 865.353 27297.7 340.092
14.016 1.30351e-05 865.381 27293.4 340.088
14.017 1.30363e-05 865.41 27289.1 340.085
14.018 1.30374e-05 865.438 27284.9 340.081
14.019 1.30385e-05 865.466 27280.6 340.078
14.02 1.30396e-05 865.494 27276.3 340.074
14.021 1.30407e-05 865.522 27272.1 340.071
14.022 1.30419e-05 865.55 27267.8 340.067
14.023 1.3043e-05 865.579 27263.6 340.063
14.024 1.30441e-05 865.607 27259.3 340.06
14.025 1.30452e-05 865.635 27255 340.056
14.026 1.30463e-05 865.663 27250.8 340.053
14.027 1.30475e-05 865.691 27246.5 340.049
14.028 1.30486e-05 865.719 27242.3 340.046
14.029 1.30497e-05 865.748 27238 340.042
14.03 1.30508e-05 865.776 27233.7 340.039
14.031 1.30519e-05 865.804 27229.5 340.035
14.032 1.30531e-05 865.832 27225.2 340.032
14.033 1.30542e-05 865.86 27221 340.028
14.034 1.30553e-05 865.888 27216.7 340.025
14.035 1.30564e-05 865.916 27212.5 340.021
14.036 1.30575e-05 865.944 27208.2 340.017
14.037 1.30587e-05 865.973 27204 340.014
14.038 1.30598e-05 866.001 27199.7 340.01
14.039 1.30609e-05 866.029 27195.5 340.007
14.04 1.3062e-05 866.057 27191.2 340.003
14.041 1.30631e-05 866.085 27187 340
14.042 1.30643e-05 866.113 27182.7 339.996
14.043 1.30654e-05 866.141 27178.5 339.993
14.044 1.30665e-05 866.169 27174.2 339.989
14.045 1.30676e-05 866.197 27170 339.986
14.046 1.30688e-05 866.226 27165.8 339.982
14.047 1.30699e-05 866.254 27161.5 339.979
14.048 1.3071e-05 866.282 27157.3 339.975
14.049 1.30721e-05 866.31 27153 339.972
14.05 1.30732e-05 866.338 27148.8 339.968
14.051 1.30744e-05 866.366 27144.6 339.964
14.052 1.30755e-05 866.394 27140.3 339.961
14.053 1.30766e-05 866.422 27136.1 339.957
14.054 1.30777e-05 866.45 27131.9 339.954
14.055 1.30788e-05 866.478 27127.6 339.95
14.056 1.308e-05 866.506 27123.4 339.947
14.057 1.30811e-05 866.534 27119.2 339.943
14.058 1.30822e-05 866.562 27114.9 339.94
14.059 1.30833e-05 866.59 27110.7 339.936
14.06 1.30845e-05 866.619 27106.5 339.933
14.061 1.30856e-05 866.647 27102.3 339.929
14.062 1.30867e-05 866.675 27098 339.926
14.063 1.30878e-05 866.703 27093.8 339.922
14.064 1.30889e-05 866.731 27089.6 339.919
14.065 1.30901e-05 866.759 27085.4 339.915
14.066 1.30912e-05 866.787 27081.1 339.912
14.067 1.30923e-05 866.815 27076.9 339.908
14.068 1.30934e-05 866.843 27072.7 339.904
14.069 1.30946e-05 866.871 27068.5 339.901
14.07 1.30957e-05 866.899 27064.3 339.897
14.071 1.30968e-05 866.927 27060 339.894
14.072 1.30979e-05 866.955 27055.8 339.89
14.073 1.3099e-05 866.983 27051.6 339.887
14.074 1.31002e-05 867.011 27047.4 339.883
14.075 1.31013e-05 867.039 27043.2 339.88
14.076 1.31024e-05 867.067 27039 339.876
14.077 1.31035e-05 867.095 27034.8 339.873
14.078 1.31047e-05 867.123 27030.6 339.869
14.079 1.31058e-05 867.151 27026.3 339.866
14.08 1.31069e-05 867.179 27022.1 339.862
14.081 1.3108e-05 867.207 27017.9 339.859
14.082 1.31091e-05 867.235 27013.7 339.855
14.083 1.31103e-05 867.263 27009.5 339.852
14.084 1.31114e-05 867.291 27005.3 339.848
14.085 1.31125e-05 867.319 27001.1 339.845
14.086 1.31136e-05 867.347 26996.9 339.841
14.087 1.31148e-05 867.375 26992.7 339.838
14.088 1.31159e-05 867.403 26988.5 339.834
14.089 1.3117e-05 867.431 26984.3 339.83
14.09 1.31181e-05 867.459 26980.1 339.827
14.091 1.31193e-05 867.486 26975.9 339.823
14.092 1.31204e-05 867.514 26971.7 339.82
14.093 1.31215e-05 867.542 26967.5 339.816
14.094 1.31226e-05 867.57 26963.3 339.813
14.095 1.31237e-05 867.598 26959.1 339.809
14.096 1.31249e-05 867.626 26954.9 339.806
14.097 1.3126e-05 867.654 26950.7 339.802
14.098 1.31271e-05 867.682 26946.5 339.799
14.099 1.31282e-05 867.71 26942.4 339.795
14.1 1.31294e-05 867.738 26938.2 339.792
14.101 1.31305e-05 867.766 26934 339.788
14.102 1.31316e-05 867.794 26929.8 339.785
14.103 1.31327e-05 867.822 26925.6 339.781
14.104 1.31339e-05 867.85 26921.4 339.778
14.105 1.3135e-05 867.877 26917.2 339.774
14.106 1.31361e-05 867.905 26913 339.771
14.107 1.31372e-05 867.933 26908.9 339.767
14.108 1.31384e-05 867.961 26904.7 339.764
14.109 1.31395e-05 867.989 26900.5 339.76
14.11 1.31406e-05 868.017 26896.3 339.757
14.111 1.31417e-05 868.045 26892.1 339.753
14.112 1.31429e-05 868.073 26888 339.75
14.113 1.3144e-05 868.101 26883.8 339.746
14.114 1.31451e-05 868.128 26879.6 339.743
14.115 1.31462e-05 868.156 26875.4 339.739
14.116 1.31474e-05 868.184 26871.3 339.736
14.117 1.31485e-05 868.212 26867.1 339.732
14.118 1.31496e-05 868.24 26862.9 339.729
14.119 1.31507e-05 868.268 26858.7 339.725
14.12 1.31519e-05 868.296 26854.6 339.722
14.121 1.3153e-05 868.324 26850.4 339.718
14.122 1.31541e-05 868.351 26846.2 339.715
14.123 1.31552e-05 868.379 26842.1 339.711
14.124 1.31564e-05 868.407 26837.9 339.708
14.125 1.31575e-05 868.435 26833.7 339.704
14.126 1.31586e-05 868.463 26829.6 339.701
14.127 1.31597e-05 868.491 26825.4 339.697
14.128 1.31609e-05 868.518 26821.2 339.694
14.129 1.3162e-05 868.546 26817.1 339.69
14.13 1.31631e-05 868.574 26812.9 339.686
14.131 1.31642e-05 868.602 26808.8 339.683
14.132 1.31654e-05 868.63 26804.6 339.679
14.133 1.31665e-05 868.658 26800.4 339.676
14.134 1.31676e-05 868.685 26796.3 339.672
14.135 1.31687e-05 868.713 26792.1 339.669
14.136 1.31699e-05 868.741 26788 339.665
14.137 1.3171e-05 868.769 26783.8 339.662
14.138 1.31721e-05 868.797 26779.7 339.658
14.139 1.31732e-05 868.824 26775.5 339.655
14.14 1.31744e-05 868.852 26771.3 339.651
14.141 1.31755e-05 868.88 26767.2 339.648
14.142 1.31766e-05 868.908 26763 339.644
14.143 1.31777e-05 868.936 26758.9 339.641
14.144 1.31789e-05 868.963 26754.7 339.637
14.145 1.318e-05 868.991 26750.6 339.634
14.146 1.31811e-05 869.019 26746.5 339.63
14.147 1.31822e-05 869.047 26742.3 339.627
14.148 1.31834e-05 869.075 26738.2 339.623
14.149 1.31845e-05 869.102 26734 339.62
14.15 1.31856e-05 869.13 26729.9 339.616
14.151 1.31867e-05 869.158 26725.7 339.613
14.152 1.31879e-05 869.186 26721.6 339.609
14.153 1.3189e-05 869.213 26717.5 339.606
14.154 1.31901e-05 869.241 26713.3 339.602
14.155 1.31912e-05 869.269 26709.2 339.599
14.156 1.31924e-05 869.297 26705 339.595
14.157 1.31935e-05 869.324 26700.9 339.592
14.158 1.31946e-05 869.352 26696.8 339.588
14.159 1.31958e-05 869.38 26692.6 339.585
14.16 1.31969e-05 869.408 26688.5 339.581
14.161 1.3198e-05 869.435 26684.4 339.578
14.162 1.31991e-05 869.463 26680.2 339.574
14.163 1.32003e-05 869.491 26676.1 339.571
14.164 1.32014e-05 869.518 26672 339.567
14.165 1.32025e-05 869.546 26667.8 339.564
14.166 1.32036e-05 869.574 26663.7 339.561
14.167 1.32048e-05 869.602 26659.6 339.557
14.168 1.32059e-05 869.629 26655.5 339.554
14.169 1.3207e-05 869.657 26651.3 339.55
14.17 1.32081e-05 869.685 26647.2 339.547
14.171 1.32093e-05 869.712 26643.1 339.543
14.172 1.32104e-05 869.74 26639 339.54
14.173 1.32115e-05 869.768 26634.9 339.536
14.174 1.32127e-05 869.796 26630.7 339.533
14.175 1.32138e-05 869.823 26626.6 339.529
14.176 1.32149e-05 869.851 26622.5 339.526
14.177 1.3216e-05 869.879 26618.4 339.522
14.178 1.32172e-05 869.906 26614.3 339.519
14.179 1.32183e-05 869.934 26610.1 339.515
14.18 1.32194e-05 869.962 26606 339.512
14.181 1.32206e-05 869.989 26601.9 339.508
14.182 1.32217e-05 870.017 26597.8 339.505
14.183 1.32228e-05 870.045 26593.7 339.501
14.184 1.32239e-05 870.072 26589.6 339.498
14.185 1.32251e-05 870.1 26585.5 339.494
14.186 1.32262e-05 870.128 26581.4 339.491
14.187 1.32273e-05 870.155 26577.2 339.487
14.188 1.32284e-05 870.183 26573.1 339.484
14.189 1.32296e-05 870.211 26569 339.48
14.19 1.32307e-05 870.238 26564.9 339.477
14.191 1.32318e-05 870.266 26560.8 339.473
14.192 1.3233e-05 870.293 26556.7 339.47
14.193 1.32341e-05 870.321 26552.6 339.466
14.194 1.32352e-05 870.349 26548.5 339.463
14.195 1.32363e-05 870.376 26544.4 339.459
14.196 1.32375e-05 870.404 26540.3 339.456
14.197 1.32386e-05 870.432 26536.2 339.452
14.198 1.32397e-05 870.459 26532.1 339.449
14.199 1.32409e-05 870.487 26528 339.445
14.2 1.3242e-05 870.514 26523.9 339.442
14.201 1.32431e-05 870.542 26519.8 339.438
14.202 1.32442e-05 870.57 26515.7 339.435
14.203 1.32454e-05 870.597 26511.6 339.431
14.204 1.32465e-05 870.625 26507.5 339.428
14.205 1.32476e-05 870.652 26503.5 339.424
14.206 1.32488e-05 870.68 26499.4 339.421
14.207 1.32499e-05 870.708 26495.3 339.418
14.208 1.3251e-05 870.735 26491.2 339.414
14.209 1.32521e-05 870.763 26487.1 339.411
14.21 1.32533e-05 870.79 26483 339.407
14.211 1.32544e-05 870.818 26478.9 339.404
14.212 1.32555e-05 870.846 26474.8 339.4
14.213 1.32567e-05 870.873 26470.8 339.397
14.214 1.32578e-05 870.901 26466.7 339.393
14.215 1.32589e-05 870.928 26462.6 339.39
14.216 1.326e-05 870.956 26458.5 339.386
14.217 1.32612e-05 870.983 26454.4 339.383
14.218 1.32623e-05 871.011 26450.3 339.379
14.219 1.32634e-05 871.039 26446.3 339.376
14.22 1.32646e-05 871.066 26442.2 339.372
14.221 1.32657e-05 871.094 26438.1 339.369
14.222 1.32668e-05 871.121 26434 339.365
14.223 1.3268e-05 871.149 26430 339.362
14.224 1.32691e-05 871.176 26425.9 339.358
14.225 1.32702e-05 871.204 26421.8 339.355
14.226 1.32713e-05 871.231 26417.7 339.351
14.227 1.32725e-05 871.259 26413.7 339.348
14.228 1.32736e-05 871.286 26409.6 339.345
14.229 1.32747e-05 871.314 26405.5 339.341
14.23 1.32759e-05 871.341 26401.5 339.338
14.231 1.3277e-05 871.369 26397.4 339.334
14.232 1.32781e-05 871.396 26393.3 339.331
14.233 1.32793e-05 871.424 26389.3 339.327
14.234 1.32804e-05 871.452 26385.2 339.324
14.235 1.32815e-05 871.479 26381.1 339.32
14.236 1.32826e-05 871.507 26377.1 339.317
14.237 1.32838e-05 871.534 26373 339.313
14.238 1.32849e-05 871.562 26368.9 339.31
14.239 1.3286e-05 871.589 26364.9 339.306
14.24 1.32872e-05 871.616 26360.8 339.303
14.241 1.32883e-05 871.644 26356.8 339.299
14.242 1.32894e-05 871.671 26352.7 339.296
14.243 1.32906e-05 871.699 26348.6 339.292
14.244 1.32917e-05 871.726 26344.6 339.289
14.245 1.32928e-05 871.754 26340.5 339.286
14.246 1.3294e-05 871.781 26336.5 339.282
14.247 1.32951e-05 871.809 26332.4 339.279
14.248 1.32962e-05 871.836 26328.4 339.275
14.249 1.32973e-05 871.864 26324.3 339.272
14.25 1.32985e-05 871.891 26320.3 339.268
14.251 1.32996e-05 871.919 26316.2 339.265
14.252 1.33007e-05 871.946 26312.2 339.261
14.253 1.33019e-05 871.974 26308.1 339.258
14.254 1.3303e-05 872.001 26304.1 339.254
14.255 1.33041e-05 872.029 26300 339.251
14.256 1.33053e-05 872.056 26296 339.247
14.257 1.33064e-05 872.083 26291.9 339.244
14.258 1.33075e-05 872.111 26287.9 339.24
14.259 1.33087e-05 872.138 26283.8 339.237
14.26 1.33098e-05 872.166 26279.8 339.234
14.261 1.33109e-05 872.193 26275.8 339.23
14.262 1.3312e-05 872.221 26271.7 339.227
14.263 1.33132e-05 872.248 26267.7 339.223
14.264 1.33143e-05 872.275 26263.6 339.22
14.265 1.33154e-05 872.303 26259.6 339.216
14.266 1.33166e-05 872.33 26255.6 339.213
14.267 1.33177e-05 872.358 26251.5 339.209
14.268 1.33188e-05 872.385 26247.5 339.206
14.269 1.332e-05 872.412 26243.5 339.202
14.27 1.33211e-05 872.44 26239.4 339.199
14.271 1.33222e-05 872.467 26235.4 339.195
14.272 1.33234e-05 872.495 26231.4 339.192
14.273 1.33245e-05 872.522 26227.3 339.189
14.274 1.33256e-05 872.549 26223.3 339.185
14.275 1.33268e-05 872.577 26219.3 339.182
14.276 1.33279e-05 872.604 26215.2 339.178
14.277 1.3329e-05 872.632 26211.2 339.175
14.278 1.33302e-05 872.659 26207.2 339.171
14.279 1.33313e-05 872.686 26203.2 339.168
14.28 1.33324e-05 872.714 26199.1 339.164
14.281 1.33336e-05 872.741 26195.1 339.161
14.282 1.33347e-05 872.768 26191.1 339.157
14.283 1.33358e-05 872.796 26187.1 339.154
14.284 1.3337e-05 872.823 26183.1 339.15
14.285 1.33381e-05 872.85 26179 339.147
14.286 1.33392e-05 872.878 26175 339.144
14.287 1.33404e-05 872.905 26171 339.14
14.288 1.33415e-05 872.933 26167 339.137
14.289 1.33426e-05 872.96 26163 339.133
14.29 1.33438e-05 872.987 26159 339.13
14.291 1.33449e-05 873.015 26154.9 339.126
14.292 1.3346e-05 873.042 26150.9 339.123
14.293 1.33472e-05 873.069 26146.9 339.119
14.294 1.33483e-05 873.097 26142.9 339.116
14.295 1.33494e-05 873.124 26138.9 339.113
14.296 1.33506e-05 873.151 26134.9 339.109
14.297 1.33517e-05 873.179 26130.9 339.106
14.298 1.33528e-05 873.206 26126.9 339.102
14.299 1.33539e-05 873.233 26122.9 339.099
14.3 1.33551e-05 873.26 26118.9 339.095
14.301 1.33562e-05 873.288 26114.8 339.092
14.302 1.33574e-05 873.315 26110.8 339.088
14.303 1.33585e-05 873.342 26106.8 339.085
14.304 1.33596e-05 873.37 26102.8 339.081
14.305 1.33608e-05 873.397 26098.8 339.078
14.306 1.33619e-05 873.424 26094.8 339.075
14.307 1.3363e-05 873.452 26090.8 339.071
14.308 1.33642e-05 873.479 26086.8 339.068
14.309 1.33653e-05 873.506 26082.8 339.064
14.31 1.33664e-05 873.533 26078.8 339.061
14.311 1.33676e-05 873.561 26074.8 339.057
14.312 1.33687e-05 873.588 26070.8 339.054
14.313 1.33698e-05 873.615 26066.9 339.05
14.314 1.3371e-05 873.643 26062.9 339.047
14.315 1.33721e-05 873.67 26058.9 339.044
14.316 1.33732e-05 873.697 26054.9 339.04
14.317 1.33744e-05 873.724 26050.9 339.037
14.318 1.33755e-05 873.752 26046.9 339.033
14.319 1.33766e-05 873.779 26042.9 339.03
14.32 1.33778e-05 873.806 26038.9 339.026
14.321 1.33789e-05 873.833 26034.9 339.023
14.322 1.338e-05 873.861 26030.9 339.019
14.323 1.33812e-05 873.888 26027 339.016
14.324 1.33823e-05 873.915 26023 339.013
14.325 1.33834e-05 873.942 26019 339.009
14.326 1.33846e-05 873.97 26015 339.006
14.327 1.33857e-05 873.997 26011 339.002
14.328 1.33868e-05 874.024 26007 338.999
14.329 1.3388e-05 874.051 26003.1 338.995
14.33 1.33891e-05 874.078 25999.1 338.992
14.331 1.33902e-05 874.106 25995.1 338.988
14.332 1.33914e-05 874.133 25991.1 338.985
14.333 1.33925e-05 874.16 25987.1 338.982
14.334 1.33936e-05 874.187 25983.2 338.978
14.335 1.33948e-05 874.214 25979.2 338.975
14.336 1.33959e-05 874.242 25975.2 338.971
14.337 1.33971e-05 874.269 25971.2 338.968
14.338 1.33982e-05 874.296 25967.3 338.964
14.339 1.33993e-05 874.323 25963.3 338.961
14.34 1.34005e-05 874.35 25959.3 338.957
14.341 1.34016e-05 874.378 25955.4 338.954
14.342 1.34027e-05 874.405 25951.4 338.951
14.343 1.34039e-05 874.432 25947.4 338.947
14.344 1.3405e-05 874.459 25943.5 338.944
14.345 1.34061e-05 874.486 25939.5 338.94
14.346 1.34073e-05 874.514 25935.5 338.937
14.347 1.34084e-05 874.541 25931.6 338.933
14.348 1.34095e-05 874.568 25927.6 338.93
14.349 1.34107e-05 874.595 25923.6 338.927
14.35 1.34118e-05 874.622 25919.7 338.923
14.351 1.34129e-05 874.649 25915.7 338.92
14.352 1.34141e-05 874.677 25911.7 338.916
14.353 1.34152e-05 874.704 25907.8 338.913
14.354 1.34164e-05 874.731 25903.8 338.909
14.355 1.34175e-05 874.758 25899.9 338.906
14.356 1.34186e-05 874.785 25895.9 338.903
14.357 1.34198e-05 874.812 25892 338.899
14.358 1.34209e-05 874.839 25888 338.896
14.359 1.3422e-05 874.867 25884 338.892
14.36 1.34232e-05 874.894 25880.1 338.889
14.361 1.34243e-05 874.921 25876.1 338.885
14.362 1.34254e-05 874.948 25872.2 338.882
14.363 1.34266e-05 874.975 25868.2 338.878
14.364 1.34277e-05 875.002 25864.3 338.875
14.365 1.34289e-05 875.029 25860.3 338.872
14.366 1.343e-05 875.056 25856.4 338.868
14.367 1.34311e-05 875.084 25852.4 338.865
14.368 1.34323e-05 875.111 25848.5 338.861
14.369 1.34334e-05 875.138 25844.6 338.858
14.37 1.34345e-05 875.165 25840.6 338.854
14.371 1.34357e-05 875.192 25836.7 338.851
14.372 1.34368e-05 875.219 25832.7 338.848
14.373 1.34379e-05 875.246 25828.8 338.844
14.374 1.34391e-05 875.273 25824.8 338.841
14.375 1.34402e-05 875.3 25820.9 338.837
14.376 1.34414e-05 875.327 25817 338.834
14.377 1.34425e-05 875.355 25813 338.83
14.378 1.34436e-05 875.382 25809.1 338.827
14.379 1.34448e-05 875.409 25805.1 338.824
14.38 1.34459e-05 875.436 25801.2 338.82
14.381 1.3447e-05 875.463 25797.3 338.817
14.382 1.34482e-05 875.49 25793.3 338.813
14.383 1.34493e-05 875.517 25789.4 338.81
14.384 1.34505e-05 875.544 25785.5 338.807
14.385 1.34516e-05 875.571 25781.5 338.803
14.386 1.34527e-05 875.598 25777.6 338.8
14.387 1.34539e-05 875.625 25773.7 338.796
14.388 1.3455e-05 875.652 25769.8 338.793
14.389 1.34561e-05 875.679 25765.8 338.789
14.39 1.34573e-05 875.706 25761.9 338.786
14.391 1.34584e-05 875.733 25758 338.783
14.392 1.34596e-05 875.76 25754 338.779
14.393 1.34607e-05 875.787 25750.1 338.776
14.394 1.34618e-05 875.814 25746.2 338.772
14.395 1.3463e-05 875.842 25742.3 338.769
14.396 1.34641e-05 875.869 25738.4 338.765
14.397 1.34652e-05 875.896 25734.4 338.762
14.398 1.34664e-05 875.923 25730.5 338.759
14.399 1.34675e-05 875.95 25726.6 338.755
14.4 1.34687e-05 875.977 25722.7 338.752
14.401 1.34698e-05 876.004 25718.8 338.748
14.402 1.34709e-05 876.031 25714.8 338.745
14.403 1.34721e-05 876.058 25710.9 338.741
14.404 1.34732e-05 876.085 25707 338.738
14.405 1.34744e-05 876.112 25703.1 338.735
14.406 1.34755e-05 876.139 25699.2 338.731
14.407 1.34766e-05 876.166 25695.3 338.728
14.408 1.34778e-05 876.193 25691.4 338.724
14.409 1.34789e-05 876.22 25687.4 338.721
14.41 1.348e-05 876.247 25683.5 338.718
14.411 1.34812e-05 876.274 25679.6 338.714
14.412 1.34823e-05 876.301 25675.7 338.711
14.413 1.34835e-05 876.328 25671.8 338.707
14.414 1.34846e-05 876.355 25667.9 338.704
14.415 1.34857e-05 876.382 25664 338.701
14.416 1.34869e-05 876.408 25660.1 338.697
14.417 1.3488e-05 876.435 25656.2 338.694
14.418 1.34892e-05 876.462 25652.3 338.69
14.419 1.34903e-05 876.489 25648.4 338.687
14.42 1.34914e-05 876.516 25644.5 338.683
14.421 1.34926e-05 876.543 25640.6 338.68
14.422 1.34937e-05 876.57 25636.7 338.677
14.423 1.34949e-05 876.597 25632.8 338.673
14.424 1.3496e-05 876.624 25628.9 338.67
14.425 1.34971e-05 876.651 25625 338.666
14.426 1.34983e-05 876.678 25621.1 338.663
14.427 1.34994e-05 876.705 25617.2 338.66
14.428 1.35006e-05 876.732 25613.3 338.656
14.429 1.35017e-05 876.759 25609.4 338.653
