[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
21.74 2.31186e-05 935.994 11906.9 193.315
21.75 2.31335e-05 936.087 11895.3 193.271
21.76 2.31484e-05 936.18 11883.7 193.227
21.77 2.31633e-05 936.272 11872.2 193.182
21.78 2.31783e-05 936.365 11860.6 193.138
21.79 2.31932e-05 936.457 11849.1 193.094
21.8 2.32081e-05 936.55 11837.6 193.05
21.81 2.32231e-05 936.642 11826.1 193.006
21.82 2.3238e-05 936.735 11814.6 192.962
21.83 2.3253e-05 936.827 11803.2 192.917
21.84 2.32679e-05 936.919 11791.7 192.873
21.85 2.32829e-05 937.011 11780.3 192.829
21.86 2.32979e-05 937.103 11768.9 192.785
21.87 2.33128e-05 937.195 11757.5 192.741
21.88 2.33278e-05 937.287 11746.1 192.697
21.89 2.33428e-05 937.379 11734.7 192.653
21.9 2.33578e-05 937.471 11723.4 192.61
21.91 2.33728e-05 937.563 11712 192.566
21.92 2.33878e-05 937.654 11700.7 192.522
21.93 2.34028e-05 937.746 11689.4 192.478
21.94 2.34178e-05 937.838 11678.1 192.434
21.95 2.34328e-05 937.929 11666.8 192.39
21.96 2.34478e-05 938.02 11655.6 192.347
21.97 2.34628e-05 938.112 11644.3 192.303
21.98 2.34779e-05 938.203 11633.1 192.259
21.99 2.34929e-05 938.294 11621.9 192.216
22 2.35079e-05 938.385 11610.7 192.172
22.01 2.3523e-05 938.477 11599.5 192.128
22.02 2.3538e-05 938.568 11588.3 192.085
22.03 2.35531e-05 938.659 11577.2 192.041
22.04 2.35681e-05 938.749 11566 191.998
22.05 2.35832e-05 938.84 11554.9 191.954
22.06 2.35982e-05 938.931 11543.8 191.911
22.07 2.36133e-05 939.022 11532.7 191.867
22.08 2.36284e-05 939.112 11521.6 191.824
22.09 2.36434e-05 939.203 11510.5 191.78
22.1 2.36585e-05 939.293 11499.5 191.737
22.11 2.36736e-05 939.384 11488.5 191.694
22.12 2.36887e-05 939.474 11477.4 191.65
22.13 2.37038e-05 939.565 11466.4 191.607
22.14 2.37189e-05 939.655 11455.4 191.564
22.15 2.3734e-05 939.745 11444.5 191.521
22.16 2.37491e-05 939.835 11433.5 191.477
22.17 2.37642e-05 939.925 11422.5 191.434
22.18 2.37794e-05 940.015 11411.6 191.391
22.19 2.37945e-05 940.105 11400.7 191.348
22.2 2.38096e-05 940.195 11389.8 191.305
22.21 2.38248e-05 940.285 11378.9 191.262
22.22 2.38399e-05 940.375 11368 191.219
22.23 2.3855e-05 940.464 11357.2 191.176
22.24 2.38702e-05 940.554 11346.3 191.133
22.25 2.38854e-05 940.644 11335.5 191.09
22.26 2.39005e-05 940.733 11324.7 191.047
22.27 2.39157e-05 940.823 11313.9 191.004
22.28 2.39308e-05 940.912 11303.1 190.961
22.29 2.3946e-05 941.001 11292.3 190.918
22.3 2.39612e-05 941.091 11281.5 190.875
22.31 2.39764e-05 941.18 11270.8 190.832
22.32 2.39916e-05 941.269 11260.1 190.789
22.33 2.40068e-05 941.358 11249.4 190.747
22.34 2.4022e-05 941.447 11238.6 190.704
22.35 2.40372e-05 941.536 11228 190.661
22.36 2.40524e-05 941.625 11217.3 190.618
22.37 2.40676e-05 941.714 11206.6 190.576
22.38 2.40828e-05 941.802 11196 190.533
22.39 2.4098e-05 941.891 11185.3 190.491
22.4 2.41133e-05 941.98 11174.7 190.448
22.41 2.41285e-05 942.068 11164.1 190.405
22.42 2.41437e-05 942.157 11153.5 190.363
22.43 2.4159e-05 942.245 11143 190.32
22.44 2.41742e-05 942.334 11132.4 190.278
22.45 2.41895e-05 942.422 11121.9 190.235
22.46 2.42047e-05 942.51 11111.3 190.193
22.47 2.422e-05 942.598 11100.8 190.15
22.48 2.42352e-05 942.687 11090.3 190.108
22.49 2.42505e-05 942.775 11079.8 190.066
22.5 2.42658e-05 942.863 11069.3 190.023
22.51 2.42811e-05 942.951 11058.9 189.981
22.52 2.42964e-05 943.038 11048.4 189.939
22.53 2.43116e-05 943.126 11038 189.897
22.54 2.43269e-05 943.214 11027.6 189.854
22.55 2.43422e-05 943.302 11017.1 189.812
22.56 2.43575e-05 943.389 11006.7 189.77
22.57 2.43728e-05 943.477 10996.4 189.728
22.58 2.43882e-05 943.565 10986 189.686
22.59 2.44035e-05 943.652 10975.6 189.643
22.6 2.44188e-05 943.739 10965.3 189.601
22.61 2.44341e-05 943.827 10955 189.559
22.62 2.44495e-05 943.914 10944.7 189.517
22.63 2.44648e-05 944.001 10934.4 189.475
22.64 2.44801e-05 944.089 10924.1 189.433
22.65 2.44955e-05 944.176 10913.8 189.391
22.66 2.45108e-05 944.263 10903.5 189.349
22.67 2.45262e-05 944.35 10893.3 189.307
22.68 2.45416e-05 944.437 10883.1 189.266
22.69 2.45569e-05 944.524 10872.8 189.224
22.7 2.45723e-05 944.61 10862.6 189.182
22.71 2.45877e-05 944.697 10852.5 189.14
22.72 2.46031e-05 944.784 10842.3 189.098
22.73 2.46184e-05 944.87 10832.1 189.057
22.74 2.46338e-05 944.957 10822 189.015
22.75 2.46492e-05 945.044 10811.8 188.973
22.76 2.46646e-05 945.13 10801.7 188.931
22.77 2.468e-05 945.216 10791.6 188.89
22.78 2.46954e-05 945.303 10781.5 188.848
22.79 2.47109e-05 945.389 10771.4 188.806
22.8 2.47263e-05 945.475 10761.3 188.765
22.81 2.47417e-05 945.561 10751.3 188.723
22.82 2.47571e-05 945.648 10741.2 188.682
22.83 2.47726e-05 945.734 10731.2 188.64
22.84 2.4788e-05 945.82 10721.2 188.599
22.85 2.48034e-05 945.906 10711.2 188.557
22.86 2.48189e-05 945.991 10701.2 188.516
22.87 2.48343e-05 946.077 10691.2 188.474
22.88 2.48498e-05 946.163 10681.2 188.433
22.89 2.48653e-05 946.249 10671.3 188.392
22.9 2.48807e-05 946.334 10661.3 188.35
22.91 2.48962e-05 946.42 10651.4 188.309
22.92 2.49117e-05 946.505 10641.5 188.268
22.93 2.49272e-05 946.591 10631.6 188.226
22.94 2.49427e-05 946.676 10621.7 188.185
22.95 2.49581e-05 946.762 10611.8 188.144
22.96 2.49736e-05 946.847 10601.9 188.103
22.97 2.49891e-05 946.932 10592.1 188.062
22.98 2.50047e-05 947.017 10582.2 188.02
22.99 2.50202e-05 947.102 10572.4 187.979
23 2.50357e-05 947.188 10562.6 187.938
23.01 2.50512e-05 947.273 10552.8 187.897
23.02 2.50667e-05 947.357 10543 187.856
23.03 2.50823e-05 947.442 10533.2 187.815
23.04 2.50978e-05 947.527 10523.5 187.774
23.05 2.51133e-05 947.612 10513.7 187.733
23.06 2.51289e-05 947.697 10504 187.692
23.07 2.51444e-05 947.781 10494.2 187.651
23.08 2.516e-05 947.866 10484.5 187.61
23.09 2.51755e-05 947.951 10474.8 187.569
23.1 2.51911e-05 948.035 10465.1 187.528
23.11 2.52067e-05 948.119 10455.5 187.488
23.12 2.52222e-05 948.204 10445.8 187.447
23.13 2.52378e-05 948.288 10436.2 187.406
23.14 2.52534e-05 948.372 10426.5 187.365
23.15 2.5269e-05 948.457 10416.9 187.325
23.16 2.52846e-05 948.541 10407.3 187.284
23.17 2.53002e-05 948.625 10397.7 187.243
23.18 2.53158e-05 948.709 10388.1 187.202
23.19 2.53314e-05 948.793 10378.5 187.162
23.2 2.5347e-05 948.877 10369 187.121
23.21 2.53626e-05 948.961 10359.4 187.081
23.22 2.53782e-05 949.044 10349.9 187.04
23.23 2.53939e-05 949.128 10340.3 186.999
23.24 2.54095e-05 949.212 10330.8 186.959
23.25 2.54251e-05 949.296 10321.3 186.918
23.26 2.54408e-05 949.379 10311.8 186.878
23.27 2.54564e-05 949.463 10302.4 186.837
23.28 2.54721e-05 949.546 10292.9 186.797
23.29 2.54877e-05 949.63 10283.4 186.757
23.3 2.55034e-05 949.713 10274 186.716
23.31 2.5519e-05 949.796 10264.6 186.676
23.32 2.55347e-05 949.88 10255.1 186.635
23.33 2.55504e-05 949.963 10245.7 186.595
23.34 2.55661e-05 950.046 10236.3 186.555
23.35 2.55818e-05 950.129 10227 186.515
23.36 2.55974e-05 950.212 10217.6 186.474
23.37 2.56131e-05 950.295 10208.2 186.434
23.38 2.56288e-05 950.378 10198.9 186.394
23.39 2.56445e-05 950.461 10189.6 186.354
23.4 2.56602e-05 950.544 10180.2 186.314
23.41 2.5676e-05 950.626 10170.9 186.273
23.42 2.56917e-05 950.709 10161.6 186.233
23.43 2.57074e-05 950.792 10152.3 186.193
23.44 2.57231e-05 950.874 10143.1 186.153
23.45 2.57389e-05 950.957 10133.8 186.113
23.46 2.57546e-05 951.039 10124.6 186.073
23.47 2.57703e-05 951.122 10115.3 186.033
23.48 2.57861e-05 951.204 10106.1 185.993
23.49 2.58018e-05 951.286 10096.9 185.953
23.5 2.58176e-05 951.369 10087.7 185.913
23.51 2.58334e-05 951.451 10078.5 185.873
23.52 2.58491e-05 951.533 10069.3 185.833
23.53 2.58649e-05 951.615 10060.1 185.794
23.54 2.58807e-05 951.697 10051 185.754
23.55 2.58964e-05 951.779 10041.8 185.714
23.56 2.59122e-05 951.861 10032.7 185.674
23.57 2.5928e-05 951.943 10023.6 185.634
23.58 2.59438e-05 952.025 10014.5 185.595
23.59 2.59596e-05 952.107 10005.4 185.555
23.6 2.59754e-05 952.188 9996.27 185.515
23.61 2.59912e-05 952.27 9987.2 185.476
23.62 2.6007e-05 952.352 9978.13 185.436
23.63 2.60229e-05 952.433 9969.08 185.396
23.64 2.60387e-05 952.515 9960.04 185.357
23.65 2.60545e-05 952.596 9951.01 185.317
23.66 2.60703e-05 952.678 9941.99 185.278
23.67 2.60862e-05 952.759 9932.98 185.238
23.68 2.6102e-05 952.84 9923.98 185.198
23.69 2.61179e-05 952.921 9915 185.159
23.7 2.61337e-05 953.003 9906.03 185.119
23.71 2.61496e-05 953.084 9897.06 185.08
23.72 2.61654e-05 953.165 9888.11 185.041
23.73 2.61813e-05 953.246 9879.17 185.001
23.74 2.61972e-05 953.327 9870.25 184.962
23.75 2.62131e-05 953.408 9861.33 184.922
23.76 2.62289e-05 953.489 9852.42 184.883
23.77 2.62448e-05 953.569 9843.53 184.844
23.78 2.62607e-05 953.65 9834.65 184.805
23.79 2.62766e-05 953.731 9825.77 184.765
23.8 2.62925e-05 953.812 9816.91 184.726
23.81 2.63084e-05 953.892 9808.06 184.687
23.82 2.63243e-05 953.973 9799.23 184.648
23.83 2.63402e-05 954.053 9790.4 184.608
23.84 2.63562e-05 954.134 9781.58 184.569
23.85 2.63721e-05 954.214 9772.78 184.53
23.86 2.6388e-05 954.294 9763.98 184.491
23.87 2.64039e-05 954.375 9755.2 184.452
23.88 2.64199e-05 954.455 9746.43 184.413
23.89 2.64358e-05 954.535 9737.66 184.374
23.9 2.64518e-05 954.615 9728.91 184.335
23.91 2.64677e-05 954.695 9720.18 184.296
23.92 2.64837e-05 954.775 9711.45 184.257
23.93 2.64997e-05 954.855 9702.73 184.218
23.94 2.65156e-05 954.935 9694.02 184.179
23.95 2.65316e-05 955.015 9685.33 184.14
23.96 2.65476e-05 955.095 9676.64 184.101
23.97 2.65636e-05 955.175 9667.97 184.062
23.98 2.65795e-05 955.254 9659.31 184.023
23.99 2.65955e-05 955.334 9650.65 183.984
24 2.66115e-05 955.414 9642.01 183.946
24.01 2.66275e-05 955.493 9633.38 183.907
24.02 2.66435e-05 955.573 9624.76 183.868
24.03 2.66595e-05 955.652 9616.15 183.829
24.04 2.66756e-05 955.732 9607.55 183.791
24.05 2.66916e-05 955.811 9598.97 183.752
24.06 2.67076e-05 955.89 9590.39 183.713
24.07 2.67236e-05 955.97 9581.82 183.675
24.08 2.67397e-05 956.049 9573.27 183.636
24.09 2.67557e-05 956.128 9564.72 183.597
24.1 2.67718e-05 956.207 9556.19 183.559
24.11 2.67878e-05 956.286 9547.66 183.52
24.12 2.68039e-05 956.365 9539.15 183.482
24.13 2.68199e-05 956.444 9530.65 183.443
24.14 2.6836e-05 956.523 9522.16 183.405
24.15 2.68521e-05 956.602 9513.67 183.366
24.16 2.68681e-05 956.681 9505.2 183.328
24.17 2.68842e-05 956.759 9496.74 183.289
24.18 2.69003e-05 956.838 9488.29 183.251
24.19 2.69164e-05 956.917 9479.85 183.212
24.2 2.69325e-05 956.995 9471.42 183.174
24.21 2.69486e-05 957.074 9463 183.136
24.22 2.69647e-05 957.152 9454.6 183.097
24.23 2.69808e-05 957.231 9446.2 183.059
24.24 2.69969e-05 957.309 9437.81 183.021
24.25 2.7013e-05 957.388 9429.43 182.983
24.26 2.70291e-05 957.466 9421.07 182.944
24.27 2.70453e-05 957.544 9412.71 182.906
24.28 2.70614e-05 957.622 9404.37 182.868
24.29 2.70775e-05 957.7 9396.03 182.83
24.3 2.70937e-05 957.779 9387.7 182.792
24.31 2.71098e-05 957.857 9379.39 182.753
24.32 2.7126e-05 957.935 9371.08 182.715
24.33 2.71421e-05 958.013 9362.79 182.677
24.34 2.71583e-05 958.09 9354.51 182.639
24.35 2.71744e-05 958.168 9346.23 182.601
24.36 2.71906e-05 958.246 9337.97 182.563
24.37 2.72068e-05 958.324 9329.71 182.525
24.38 2.7223e-05 958.402 9321.47 182.487
24.39 2.72391e-05 958.479 9313.24 182.449
24.4 2.72553e-05 958.557 9305.01 182.411
24.41 2.72715e-05 958.634 9296.8 182.373
24.42 2.72877e-05 958.712 9288.6 182.335
24.43 2.73039e-05 958.789 9280.4 182.297
24.44 2.73201e-05 958.867 9272.22 182.26
24.45 2.73363e-05 958.944 9264.05 182.222
24.46 2.73526e-05 959.021 9255.88 182.184
24.47 2.73688e-05 959.099 9247.73 182.146
24.48 2.7385e-05 959.176 9239.59 182.108
24.49 2.74012e-05 959.253 9231.46 182.071
24.5 2.74175e-05 959.33 9223.33 182.033
24.51 2.74337e-05 959.407 9215.22 181.995
24.52 2.745e-05 959.484 9207.12 181.957
24.53 2.74662e-05 959.561 9199.02 181.92
24.54 2.74825e-05 959.638 9190.94 181.882
24.55 2.74987e-05 959.715 9182.87 181.844
24.56 2.7515e-05 959.792 9174.8 181.807
24.57 2.75313e-05 959.868 9166.75 181.769
24.58 2.75476e-05 959.945 9158.71 181.732
24.59 2.75638e-05 960.022 9150.67 181.694
24.6 2.75801e-05 960.098 9142.65 181.657
24.61 2.75964e-05 960.175 9134.63 181.619
24.62 2.76127e-05 960.252 9126.63 181.582
24.63 2.7629e-05 960.328 9118.64 181.544
24.64 2.76453e-05 960.404 9110.65 181.507
24.65 2.76616e-05 960.481 9102.68 181.469
24.66 2.76779e-05 960.557 9094.71 181.432
24.67 2.76943e-05 960.633 9086.75 181.394
24.68 2.77106e-05 960.71 9078.81 181.357
24.69 2.77269e-05 960.786 9070.87 181.32
24.7 2.77432e-05 960.862 9062.94 181.282
24.71 2.77596e-05 960.938 9055.03 181.245
24.72 2.77759e-05 961.014 9047.12 181.208
24.73 2.77923e-05 961.09 9039.22 181.171
24.74 2.78086e-05 961.166 9031.33 181.133
24.75 2.7825e-05 961.242 9023.45 181.096
24.76 2.78413e-05 961.318 9015.59 181.059
24.77 2.78577e-05 961.394 9007.73 181.022
24.78 2.78741e-05 961.469 8999.88 180.985
24.79 2.78905e-05 961.545 8992.04 180.947
24.8 2.79068e-05 961.621 8984.2 180.91
24.81 2.79232e-05 961.696 8976.38 180.873
24.82 2.79396e-05 961.772 8968.57 180.836
24.83 2.7956e-05 961.847 8960.77 180.799
24.84 2.79724e-05 961.923 8952.98 180.762
24.85 2.79888e-05 961.998 8945.19 180.725
24.86 2.80052e-05 962.074 8937.42 180.688
24.87 2.80216e-05 962.149 8929.65 180.651
24.88 2.80381e-05 962.224 8921.9 180.614
24.89 2.80545e-05 962.3 8914.15 180.577
24.9 2.80709e-05 962.375 8906.41 180.54
24.91 2.80873e-05 962.45 8898.69 180.503
24.92 2.81038e-05 962.525 8890.97 180.466
24.93 2.81202e-05 962.6 8883.26 180.43
24.94 2.81367e-05 962.675 8875.56 180.393
24.95 2.81531e-05 962.75 8867.87 180.356
24.96 2.81696e-05 962.825 8860.19 180.319
24.97 2.8186e-05 962.9 8852.52 180.282
24.98 2.82025e-05 962.975 8844.86 180.246
24.99 2.8219e-05 963.049 8837.2 180.209
25 2.82355e-05 963.124 8829.56 180.172
25.01 2.8252e-05 963.199 8821.92 180.135
25.02 2.82684e-05 963.273 8814.3 180.099
25.03 2.82849e-05 963.348 8806.68 180.062
25.04 2.83014e-05 963.423 8799.08 180.026
25.05 2.83179e-05 963.497 8791.48 179.989
25.06 2.83344e-05 963.571 8783.89 179.952
25.07 2.83509e-05 963.646 8776.31 179.916
25.08 2.83675e-05 963.72 8768.74 179.879
25.09 2.8384e-05 963.795 8761.18 179.843
25.1 2.84005e-05 963.869 8753.62 179.806
25.11 2.8417e-05 963.943 8746.08 179.77
25.12 2.84336e-05 964.017 8738.55 179.733
25.13 2.84501e-05 964.091 8731.02 179.697
25.14 2.84667e-05 964.165 8723.51 179.66
25.15 2.84832e-05 964.239 8716 179.624
25.16 2.84998e-05 964.313 8708.5 179.587
25.17 2.85163e-05 964.387 8701.01 179.551
25.18 2.85329e-05 964.461 8693.53 179.515
25.19 2.85495e-05 964.535 8686.06 179.478
25.2 2.8566e-05 964.609 8678.6 179.442
25.21 2.85826e-05 964.683 8671.14 179.406
25.22 2.85992e-05 964.756 8663.7 179.369
25.23 2.86158e-05 964.83 8656.26 179.333
25.24 2.86324e-05 964.904 8648.84 179.297
25.25 2.8649e-05 964.977 8641.42 179.261
25.26 2.86656e-05 965.051 8634.01 179.225
25.27 2.86822e-05 965.124 8626.61 179.188
25.28 2.86988e-05 965.198 8619.22 179.152
25.29 2.87154e-05 965.271 8611.83 179.116
25.3 2.8732e-05 965.344 8604.46 179.08
25.31 2.87487e-05 965.418 8597.09 179.044
25.32 2.87653e-05 965.491 8589.74 179.008
25.33 2.87819e-05 965.564 8582.39 178.972
25.34 2.87986e-05 965.637 8575.05 178.936
25.35 2.88152e-05 965.711 8567.72 178.9
25.36 2.88319e-05 965.784 8560.4 178.864
25.37 2.88485e-05 965.857 8553.09 178.828
25.38 2.88652e-05 965.93 8545.78 178.792
25.39 2.88818e-05 966.003 8538.49 178.756
25.4 2.88985e-05 966.076 8531.2 178.72
25.41 2.89152e-05 966.148 8523.92 178.684
25.42 2.89319e-05 966.221 8516.65 178.648
25.43 2.89485e-05 966.294 8509.39 178.612
25.44 2.89652e-05 966.367 8502.14 178.576
25.45 2.89819e-05 966.439 8494.9 178.54
25.46 2.89986e-05 966.512 8487.66 178.505
25.47 2.90153e-05 966.585 8480.44 178.469
25.48 2.9032e-05 966.657 8473.22 178.433
25.49 2.90488e-05 966.73 8466.01 178.397
25.5 2.90655e-05 966.802 8458.81 178.361
25.51 2.90822e-05 966.875 8451.62 178.326
25.52 2.90989e-05 966.947 8444.43 178.29
25.53 2.91157e-05 967.019 8437.26 178.254
25.54 2.91324e-05 967.092 8430.09 178.219
25.55 2.91491e-05 967.164 8422.93 178.183
25.56 2.91659e-05 967.236 8415.78 178.147
25.57 2.91826e-05 967.308 8408.64 178.112
25.58 2.91994e-05 967.38 8401.51 178.076
25.59 2.92162e-05 967.452 8394.39 178.041
25.6 2.92329e-05 967.524 8387.27 178.005
25.61 2.92497e-05 967.596 8380.16 177.97
25.62 2.92665e-05 967.668 8373.06 177.934
25.63 2.92832e-05 967.74 8365.97 177.899
25.64 2.93e-05 967.812 8358.89 177.863
25.65 2.93168e-05 967.884 8351.82 177.828
25.66 2.93336e-05 967.956 8344.75 177.792
25.67 2.93504e-05 968.027 8337.69 177.757
25.68 2.93672e-05 968.099 8330.64 177.721
25.69 2.9384e-05 968.171 8323.6 177.686
25.7 2.94008e-05 968.242 8316.57 177.651
25.71 2.94177e-05 968.314 8309.54 177.615
25.72 2.94345e-05 968.385 8302.53 177.58
25.73 2.94513e-05 968.457 8295.52 177.545
25.74 2.94681e-05 968.528 8288.52 177.509
25.75 2.9485e-05 968.6 8281.53 177.474
25.76 2.95018e-05 968.671 8274.55 177.439
25.77 2.95187e-05 968.742 8267.57 177.404
25.78 2.95355e-05 968.813 8260.6 177.368
25.79 2.95524e-05 968.885 8253.65 177.333
25.8 2.95692e-05 968.956 8246.69 177.298
25.81 2.95861e-05 969.027 8239.75 177.263
25.82 2.9603e-05 969.098 8232.82 177.228
25.83 2.96199e-05 969.169 8225.89 177.193
25.84 2.96367e-05 969.24 8218.97 177.157
25.85 2.96536e-05 969.311 8212.06 177.122
25.86 2.96705e-05 969.382 8205.16 177.087
25.87 2.96874e-05 969.453 8198.27 177.052
25.88 2.97043e-05 969.523 8191.38 177.017
25.89 2.97212e-05 969.594 8184.5 176.982
25.9 2.97381e-05 969.665 8177.63 176.947
25.91 2.97551e-05 969.736 8170.77 176.912
25.92 2.9772e-05 969.806 8163.92 176.877
25.93 2.97889e-05 969.877 8157.07 176.842
25.94 2.98058e-05 969.948 8150.24 176.807
25.95 2.98228e-05 970.018 8143.41 176.773
25.96 2.98397e-05 970.089 8136.58 176.738
25.97 2.98566e-05 970.159 8129.77 176.703
25.98 2.98736e-05 970.229 8122.96 176.668
25.99 2.98905e-05 970.3 8116.17 176.633
26 2.99075e-05 970.37 8109.38 176.598
26.01 2.99245e-05 970.44 8102.59 176.564
26.02 2.99414e-05 970.511 8095.82 176.529
26.03 2.99584e-05 970.581 8089.05 176.494
26.04 2.99754e-05 970.651 8082.3 176.459
26.05 2.99924e-05 970.721 8075.54 176.425
26.06 3.00094e-05 970.791 8068.8 176.39
26.07 3.00263e-05 970.861 8062.07 176.355
26.08 3.00433e-05 970.931 8055.34 176.321
26.09 3.00603e-05 971.001 8048.62 176.286
26.1 3.00774e-05 971.071 8041.91 176.251
26.11 3.00944e-05 971.141 8035.21 176.217
26.12 3.01114e-05 971.21 8028.51 176.182
26.13 3.01284e-05 971.28 8021.82 176.147
26.14 3.01454e-05 971.35 8015.14 176.113
26.15 3.01625e-05 971.42 8008.47 176.078
26.16 3.01795e-05 971.489 8001.8 176.044
26.17 3.01965e-05 971.559 7995.15 176.009
26.18 3.02136e-05 971.628 7988.5 175.975
26.19 3.02306e-05 971.698 7981.85 175.94
26.2 3.02477e-05 971.767 7975.22 175.906
26.21 3.02647e-05 971.837 7968.59 175.872
26.22 3.02818e-05 971.906 7961.97 175.837
26.23 3.02989e-05 971.976 7955.36 175.803
26.24 3.03159e-05 972.045 7948.76 175.768
26.25 3.0333e-05 972.114 7942.16 175.734
26.26 3.03501e-05 972.183 7935.57 175.7
26.27 3.03672e-05 972.253 7928.99 175.665
26.28 3.03843e-05 972.322 7922.42 175.631
26.29 3.04014e-05 972.391 7915.85 175.597
26.3 3.04185e-05 972.46 7909.3 175.563
26.31 3.04356e-05 972.529 7902.75 175.528
26.32 3.04527e-05 972.598 7896.2 175.494
26.33 3.04698e-05 972.667 7889.67 175.46
26.34 3.0487e-05 972.736 7883.14 175.426
26.35 3.05041e-05 972.805 7876.62 175.391
26.36 3.05212e-05 972.874 7870.11 175.357
26.37 3.05383e-05 972.942 7863.6 175.323
26.38 3.05555e-05 973.011 7857.1 175.289
26.39 3.05726e-05 973.08 7850.61 175.255
26.4 3.05898e-05 973.148 7844.13 175.221
26.41 3.06069e-05 973.217 7837.65 175.187
26.42 3.06241e-05 973.286 7831.18 175.153
26.43 3.06413e-05 973.354 7824.72 175.119
26.44 3.06584e-05 973.423 7818.27 175.085
26.45 3.06756e-05 973.491 7811.82 175.051
26.46 3.06928e-05 973.56 7805.39 175.017
26.47 3.071e-05 973.628 7798.95 174.983
26.48 3.07272e-05 973.696 7792.53 174.949
26.49 3.07444e-05 973.765 7786.11 174.915
26.5 3.07616e-05 973.833 7779.71 174.881
26.51 3.07788e-05 973.901 7773.3 174.847
26.52 3.0796e-05 973.969 7766.91 174.813
26.53 3.08132e-05 974.037 7760.52 174.779
26.54 3.08304e-05 974.106 7754.14 174.745
26.55 3.08476e-05 974.174 7747.77 174.712
26.56 3.08648e-05 974.242 7741.4 174.678
26.57 3.08821e-05 974.31 7735.05 174.644
26.58 3.08993e-05 974.378 7728.7 174.61
26.59 3.09166e-05 974.445 7722.35 174.576
26.6 3.09338e-05 974.513 7716.02 174.543
26.61 3.09511e-05 974.581 7709.69 174.509
26.62 3.09683e-05 974.649 7703.36 174.475
26.63 3.09856e-05 974.717 7697.05 174.442
26.64 3.10028e-05 974.784 7690.74 174.408
26.65 3.10201e-05 974.852 7684.44 174.374
26.66 3.10374e-05 974.92 7678.15 174.341
26.67 3.10547e-05 974.987 7671.86 174.307
26.68 3.1072e-05 975.055 7665.58 174.273
26.69 3.10892e-05 975.122 7659.31 174.24
26.7 3.11065e-05 975.19 7653.05 174.206
26.71 3.11238e-05 975.257 7646.79 174.173
26.72 3.11411e-05 975.325 7640.54 174.139
26.73 3.11585e-05 975.392 7634.3 174.106
26.74 3.11758e-05 975.459 7628.06 174.072
26.75 3.11931e-05 975.527 7621.83 174.039
26.76 3.12104e-05 975.594 7615.61 174.005
26.77 3.12277e-05 975.661 7609.4 173.972
26.78 3.12451e-05 975.728 7603.19 173.938
26.79 3.12624e-05 975.795 7596.99 173.905
26.8 3.12798e-05 975.862 7590.79 173.872
26.81 3.12971e-05 975.929 7584.61 173.838
26.82 3.13145e-05 975.996 7578.43 173.805
26.83 3.13318e-05 976.063 7572.25 173.771
26.84 3.13492e-05 976.13 7566.09 173.738
26.85 3.13665e-05 976.197 7559.93 173.705
26.86 3.13839e-05 976.264 7553.78 173.671
26.87 3.14013e-05 976.331 7547.63 173.638
26.88 3.14187e-05 976.398 7541.5 173.605
26.89 3.14361e-05 976.464 7535.36 173.572
26.9 3.14535e-05 976.531 7529.24 173.538
26.91 3.14709e-05 976.598 7523.12 173.505
26.92 3.14883e-05 976.664 7517.01 173.472
26.93 3.15057e-05 976.731 7510.91 173.439
26.94 3.15231e-05 976.797 7504.81 173.406
26.95 3.15405e-05 976.864 7498.72 173.373
26.96 3.15579e-05 976.93 7492.64 173.339
26.97 3.15753e-05 976.997 7486.57 173.306
26.98 3.15928e-05 977.063 7480.5 173.273
26.99 3.16102e-05 977.13 7474.43 173.24
27 3.16276e-05 977.196 7468.38 173.207
27.01 3.16451e-05 977.262 7462.33 173.174
27.02 3.16625e-05 977.328 7456.29 173.141
27.03 3.168e-05 977.395 7450.25 173.108
27.04 3.16974e-05 977.461 7444.23 173.075
27.05 3.17149e-05 977.527 7438.2 173.042
27.06 3.17324e-05 977.593 7432.19 173.009
27.07 3.17498e-05 977.659 7426.18 172.976
27.08 3.17673e-05 977.725 7420.18 172.943
27.09 3.17848e-05 977.791 7414.19 172.91
27.1 3.18023e-05 977.857 7408.2 172.877
27.11 3.18198e-05 977.923 7402.22 172.845
27.12 3.18373e-05 977.989 7396.24 172.812
27.13 3.18548e-05 978.054 7390.28 172.779
27.14 3.18723e-05 978.12 7384.32 172.746
27.15 3.18898e-05 978.186 7378.36 172.713
27.16 3.19073e-05 978.252 7372.41 172.68
27.17 3.19248e-05 978.317 7366.47 172.648
27.18 3.19424e-05 978.383 7360.54 172.615
27.19 3.19599e-05 978.449 7354.61 172.582
27.2 3.19774e-05 978.514 7348.69 172.549
27.21 3.1995e-05 978.58 7342.78 172.517
27.22 3.20125e-05 978.645 7336.87 172.484
27.23 3.20301e-05 978.711 7330.97 172.451
27.24 3.20476e-05 978.776 7325.07 172.419
27.25 3.20652e-05 978.841 7319.19 172.386
27.26 3.20827e-05 978.907 7313.3 172.353
27.27 3.21003e-05 978.972 7307.43 172.321
27.28 3.21179e-05 979.037 7301.56 172.288
27.29 3.21355e-05 979.102 7295.7 172.256
27.3 3.2153e-05 979.168 7289.84 172.223
27.31 3.21706e-05 979.233 7284 172.191
27.32 3.21882e-05 979.298 7278.15 172.158
27.33 3.22058e-05 979.363 7272.32 172.126
