[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
8.624 3.42447e-05 71.1454 265221 401.098
8.625 3.42413e-05 71.1527 265219 401.097
8.626 3.42379e-05 71.1599 265218 401.097
8.627 3.42345e-05 71.1672 265217 401.096
8.628 3.42311e-05 71.1745 265216 401.096
8.629 3.42277e-05 71.1818 265215 401.095
8.63 3.42243e-05 71.1891 265213 401.095
8.631 3.42209e-05 71.1964 265212 401.094
8.632 3.42175e-05 71.2037 265211 401.094
8.633 3.42141e-05 71.211 265210 401.093
8.634 3.42107e-05 71.2183 265209 401.093
8.635 3.42073e-05 71.2256 265207 401.092
8.636 3.42039e-05 71.2329 265206 401.092
8.637 3.42005e-05 71.2402 265205 401.091
8.638 3.41971e-05 71.2475 265204 401.091
8.639 3.41937e-05 71.2548 265203 401.09
8.64 3.41903e-05 71.2621 265201 401.09
8.641 3.41869e-05 71.2694 265200 401.089
8.642 3.41835e-05 71.2767 265199 401.089
8.643 3.41801e-05 71.284 265198 401.088
8.644 3.41767e-05 71.2914 265197 401.088
8.645 3.41733e-05 71.2987 265195 401.087
8.646 3.417e-05 71.306 265194 401.087
8.647 3.41666e-05 71.3133 265193 401.086
8.648 3.41632e-05 71.3206 265192 401.086
8.649 3.41598e-05 71.3279 265191 401.085
8.65 3.41564e-05 71.3352 265189 401.085
8.651 3.4153e-05 71.3425 265188 401.084
8.652 3.41496e-05 71.3498 265187 401.084
8.653 3.41462e-05 71.3572 265186 401.083
8.654 3.41428e-05 71.3645 265185 401.082
8.655 3.41394e-05 71.3718 265183 401.082
8.656 3.4136e-05 71.3791 265182 401.081
8.657 3.41327e-05 71.3864 265181 401.081
8.658 3.41293e-05 71.3937 265180 401.08
8.659 3.41259e-05 71.4011 265179 401.08
8.66 3.41225e-05 71.4084 265177 401.079
8.661 3.41191e-05 71.4157 265176 401.079
8.662 3.41157e-05 71.423 265175 401.078
8.663 3.41123e-05 71.4303 265174 401.078
8.664 3.41089e-05 71.4377 265173 401.077
8.665 3.41056e-05 71.445 265171 401.077
8.666 3.41022e-05 71.4523 265170 401.076
8.667 3.40988e-05 71.4596 265169 401.076
8.668 3.40954e-05 71.467 265168 401.075
8.669 3.4092e-05 71.4743 265167 401.075
8.67 3.40886e-05 71.4816 265165 401.074
8.671 3.40852e-05 71.489 265164 401.074
8.672 3.40819e-05 71.4963 265163 401.073
8.673 3.40785e-05 71.5036 265162 401.073
8.674 3.40751e-05 71.5109 265161 401.072
8.675 3.40717e-05 71.5183 265159 401.072
8.676 3.40683e-05 71.5256 265158 401.071
8.677 3.40649e-05 71.5329 265157 401.07
8.678 3.40616e-05 71.5403 265156 401.07
8.679 3.40582e-05 71.5476 265154 401.069
8.68 3.40548e-05 71.555 265153 401.069
8.681 3.40514e-05 71.5623 265152 401.068
8.682 3.4048e-05 71.5696 265151 401.068
8.683 3.40447e-05 71.577 265150 401.067
8.684 3.40413e-05 71.5843 265148 401.067
8.685 3.40379e-05 71.5917 265147 401.066
8.686 3.40345e-05 71.599 265146 401.066
8.687 3.40311e-05 71.6063 265145 401.065
8.688 3.40278e-05 71.6137 265144 401.065
8.689 3.40244e-05 71.621 265142 401.064
8.69 3.4021e-05 71.6284 265141 401.064
8.691 3.40176e-05 71.6357 265140 401.063
8.692 3.40142e-05 71.6431 265139 401.063
8.693 3.40109e-05 71.6504 265138 401.062
8.694 3.40075e-05 71.6578 265136 401.062
8.695 3.40041e-05 71.6651 265135 401.061
8.696 3.40007e-05 71.6725 265134 401.061
8.697 3.39974e-05 71.6798 265133 401.06
8.698 3.3994e-05 71.6872 265131 401.06
8.699 3.39906e-05 71.6945 265130 401.059
8.7 3.39872e-05 71.7019 265129 401.058
8.701 3.39839e-05 71.7092 265128 401.058
8.702 3.39805e-05 71.7166 265127 401.057
8.703 3.39771e-05 71.7239 265125 401.057
8.704 3.39737e-05 71.7313 265124 401.056
8.705 3.39704e-05 71.7386 265123 401.056
8.706 3.3967e-05 71.746 265122 401.055
8.707 3.39636e-05 71.7534 265121 401.055
8.708 3.39603e-05 71.7607 265119 401.054
8.709 3.39569e-05 71.7681 265118 401.054
8.71 3.39535e-05 71.7754 265117 401.053
8.711 3.39501e-05 71.7828 265116 401.053
8.712 3.39468e-05 71.7902 265114 401.052
8.713 3.39434e-05 71.7975 265113 401.052
8.714 3.394e-05 71.8049 265112 401.051
8.715 3.39367e-05 71.8123 265111 401.051
8.716 3.39333e-05 71.8196 265110 401.05
8.717 3.39299e-05 71.827 265108 401.05
8.718 3.39265e-05 71.8344 265107 401.049
8.719 3.39232e-05 71.8417 265106 401.048
8.72 3.39198e-05 71.8491 265105 401.048
8.721 3.39164e-05 71.8565 265103 401.047
8.722 3.39131e-05 71.8638 265102 401.047
8.723 3.39097e-05 71.8712 265101 401.046
8.724 3.39063e-05 71.8786 265100 401.046
8.725 3.3903e-05 71.886 265099 401.045
8.726 3.38996e-05 71.8933 265097 401.045
8.727 3.38962e-05 71.9007 265096 401.044
8.728 3.38929e-05 71.9081 265095 401.044
8.729 3.38895e-05 71.9155 265094 401.043
8.73 3.38861e-05 71.9228 265093 401.043
8.731 3.38828e-05 71.9302 265091 401.042
8.732 3.38794e-05 71.9376 265090 401.042
8.733 3.3876e-05 71.945 265089 401.041
8.734 3.38727e-05 71.9524 265088 401.041
8.735 3.38693e-05 71.9597 265086 401.04
8.736 3.3866e-05 71.9671 265085 401.039
8.737 3.38626e-05 71.9745 265084 401.039
8.738 3.38592e-05 71.9819 265083 401.038
8.739 3.38559e-05 71.9893 265081 401.038
8.74 3.38525e-05 71.9967 265080 401.037
8.741 3.38491e-05 72.0041 265079 401.037
8.742 3.38458e-05 72.0114 265078 401.036
8.743 3.38424e-05 72.0188 265077 401.036
8.744 3.38391e-05 72.0262 265075 401.035
8.745 3.38357e-05 72.0336 265074 401.035
8.746 3.38323e-05 72.041 265073 401.034
8.747 3.3829e-05 72.0484 265072 401.034
8.748 3.38256e-05 72.0558 265070 401.033
8.749 3.38223e-05 72.0632 265069 401.033
8.75 3.38189e-05 72.0706 265068 401.032
8.751 3.38155e-05 72.078 265067 401.032
8.752 3.38122e-05 72.0854 265066 401.031
8.753 3.38088e-05 72.0928 265064 401.03
8.754 3.38055e-05 72.1002 265063 401.03
8.755 3.38021e-05 72.1076 265062 401.029
8.756 3.37988e-05 72.115 265061 401.029
8.757 3.37954e-05 72.1224 265059 401.028
8.758 3.3792e-05 72.1298 265058 401.028
8.759 3.37887e-05 72.1372 265057 401.027
8.76 3.37853e-05 72.1446 265056 401.027
8.761 3.3782e-05 72.152 265055 401.026
8.762 3.37786e-05 72.1594 265053 401.026
8.763 3.37753e-05 72.1668 265052 401.025
8.764 3.37719e-05 72.1742 265051 401.025
8.765 3.37686e-05 72.1816 265050 401.024
8.766 3.37652e-05 72.189 265048 401.024
8.767 3.37619e-05 72.1964 265047 401.023
8.768 3.37585e-05 72.2038 265046 401.023
8.769 3.37552e-05 72.2112 265045 401.022
8.77 3.37518e-05 72.2186 265043 401.021
8.771 3.37484e-05 72.226 265042 401.021
8.772 3.37451e-05 72.2335 265041 401.02
8.773 3.37417e-05 72.2409 265040 401.02
8.774 3.37384e-05 72.2483 265038 401.019
8.775 3.3735e-05 72.2557 265037 401.019
8.776 3.37317e-05 72.2631 265036 401.018
8.777 3.37283e-05 72.2705 265035 401.018
8.778 3.3725e-05 72.278 265034 401.017
8.779 3.37216e-05 72.2854 265032 401.017
8.78 3.37183e-05 72.2928 265031 401.016
8.781 3.37149e-05 72.3002 265030 401.016
8.782 3.37116e-05 72.3076 265029 401.015
8.783 3.37083e-05 72.3151 265027 401.015
8.784 3.37049e-05 72.3225 265026 401.014
8.785 3.37016e-05 72.3299 265025 401.013
8.786 3.36982e-05 72.3373 265024 401.013
8.787 3.36949e-05 72.3447 265022 401.012
8.788 3.36915e-05 72.3522 265021 401.012
8.789 3.36882e-05 72.3596 265020 401.011
8.79 3.36848e-05 72.367 265019 401.011
8.791 3.36815e-05 72.3745 265017 401.01
8.792 3.36781e-05 72.3819 265016 401.01
8.793 3.36748e-05 72.3893 265015 401.009
8.794 3.36714e-05 72.3967 265014 401.009
8.795 3.36681e-05 72.4042 265013 401.008
8.796 3.36648e-05 72.4116 265011 401.008
8.797 3.36614e-05 72.419 265010 401.007
8.798 3.36581e-05 72.4265 265009 401.006
8.799 3.36547e-05 72.4339 265008 401.006
8.8 3.36514e-05 72.4414 265006 401.005
8.801 3.3648e-05 72.4488 265005 401.005
8.802 3.36447e-05 72.4562 265004 401.004
8.803 3.36414e-05 72.4637 265003 401.004
8.804 3.3638e-05 72.4711 265001 401.003
8.805 3.36347e-05 72.4785 265000 401.003
8.806 3.36313e-05 72.486 264999 401.002
8.807 3.3628e-05 72.4934 264998 401.002
8.808 3.36247e-05 72.5009 264996 401.001
8.809 3.36213e-05 72.5083 264995 401.001
8.81 3.3618e-05 72.5158 264994 401
8.811 3.36146e-05 72.5232 264993 401
8.812 3.36113e-05 72.5306 264991 400.999
8.813 3.3608e-05 72.5381 264990 400.998
8.814 3.36046e-05 72.5455 264989 400.998
8.815 3.36013e-05 72.553 264988 400.997
8.816 3.3598e-05 72.5604 264986 400.997
8.817 3.35946e-05 72.5679 264985 400.996
8.818 3.35913e-05 72.5753 264984 400.996
8.819 3.35879e-05 72.5828 264983 400.995
8.82 3.35846e-05 72.5902 264981 400.995
8.821 3.35813e-05 72.5977 264980 400.994
8.822 3.35779e-05 72.6052 264979 400.994
8.823 3.35746e-05 72.6126 264978 400.993
8.824 3.35713e-05 72.6201 264976 400.993
8.825 3.35679e-05 72.6275 264975 400.992
8.826 3.35646e-05 72.635 264974 400.991
8.827 3.35613e-05 72.6424 264973 400.991
8.828 3.35579e-05 72.6499 264972 400.99
8.829 3.35546e-05 72.6574 264970 400.99
8.83 3.35513e-05 72.6648 264969 400.989
8.831 3.35479e-05 72.6723 264968 400.989
8.832 3.35446e-05 72.6797 264967 400.988
8.833 3.35413e-05 72.6872 264965 400.988
8.834 3.35379e-05 72.6947 264964 400.987
8.835 3.35346e-05 72.7021 264963 400.987
8.836 3.35313e-05 72.7096 264962 400.986
8.837 3.35279e-05 72.7171 264960 400.985
8.838 3.35246e-05 72.7245 264959 400.985
8.839 3.35213e-05 72.732 264958 400.984
8.84 3.3518e-05 72.7395 264957 400.984
8.841 3.35146e-05 72.7469 264955 400.983
8.842 3.35113e-05 72.7544 264954 400.983
8.843 3.3508e-05 72.7619 264953 400.982
8.844 3.35046e-05 72.7694 264952 400.982
8.845 3.35013e-05 72.7768 264950 400.981
8.846 3.3498e-05 72.7843 264949 400.981
8.847 3.34947e-05 72.7918 264948 400.98
8.848 3.34913e-05 72.7993 264947 400.98
8.849 3.3488e-05 72.8067 264945 400.979
8.85 3.34847e-05 72.8142 264944 400.978
8.851 3.34813e-05 72.8217 264943 400.978
8.852 3.3478e-05 72.8292 264941 400.977
8.853 3.34747e-05 72.8367 264940 400.977
8.854 3.34714e-05 72.8441 264939 400.976
8.855 3.3468e-05 72.8516 264938 400.976
8.856 3.34647e-05 72.8591 264936 400.975
8.857 3.34614e-05 72.8666 264935 400.975
8.858 3.34581e-05 72.8741 264934 400.974
8.859 3.34548e-05 72.8816 264933 400.974
8.86 3.34514e-05 72.889 264931 400.973
8.861 3.34481e-05 72.8965 264930 400.972
8.862 3.34448e-05 72.904 264929 400.972
8.863 3.34415e-05 72.9115 264928 400.971
8.864 3.34381e-05 72.919 264926 400.971
8.865 3.34348e-05 72.9265 264925 400.97
8.866 3.34315e-05 72.934 264924 400.97
8.867 3.34282e-05 72.9415 264923 400.969
8.868 3.34249e-05 72.949 264921 400.969
8.869 3.34215e-05 72.9565 264920 400.968
8.87 3.34182e-05 72.9639 264919 400.968
8.871 3.34149e-05 72.9714 264918 400.967
8.872 3.34116e-05 72.9789 264916 400.967
8.873 3.34083e-05 72.9864 264915 400.966
8.874 3.34049e-05 72.9939 264914 400.965
8.875 3.34016e-05 73.0014 264913 400.965
8.876 3.33983e-05 73.0089 264911 400.964
8.877 3.3395e-05 73.0164 264910 400.964
8.878 3.33917e-05 73.0239 264909 400.963
8.879 3.33884e-05 73.0314 264908 400.963
8.88 3.3385e-05 73.0389 264906 400.962
8.881 3.33817e-05 73.0464 264905 400.962
8.882 3.33784e-05 73.054 264904 400.961
8.883 3.33751e-05 73.0615 264902 400.961
8.884 3.33718e-05 73.069 264901 400.96
8.885 3.33685e-05 73.0765 264900 400.959
8.886 3.33651e-05 73.084 264899 400.959
8.887 3.33618e-05 73.0915 264897 400.958
8.888 3.33585e-05 73.099 264896 400.958
8.889 3.33552e-05 73.1065 264895 400.957
8.89 3.33519e-05 73.114 264894 400.957
8.891 3.33486e-05 73.1215 264892 400.956
8.892 3.33453e-05 73.129 264891 400.956
8.893 3.33419e-05 73.1366 264890 400.955
8.894 3.33386e-05 73.1441 264889 400.955
8.895 3.33353e-05 73.1516 264887 400.954
8.896 3.3332e-05 73.1591 264886 400.953
8.897 3.33287e-05 73.1666 264885 400.953
8.898 3.33254e-05 73.1741 264884 400.952
8.899 3.33221e-05 73.1817 264882 400.952
8.9 3.33188e-05 73.1892 264881 400.951
8.901 3.33155e-05 73.1967 264880 400.951
8.902 3.33121e-05 73.2042 264878 400.95
8.903 3.33088e-05 73.2117 264877 400.95
8.904 3.33055e-05 73.2193 264876 400.949
8.905 3.33022e-05 73.2268 264875 400.948
8.906 3.32989e-05 73.2343 264873 400.948
8.907 3.32956e-05 73.2418 264872 400.947
8.908 3.32923e-05 73.2494 264871 400.947
8.909 3.3289e-05 73.2569 264870 400.946
8.91 3.32857e-05 73.2644 264868 400.946
8.911 3.32824e-05 73.272 264867 400.945
8.912 3.32791e-05 73.2795 264866 400.945
8.913 3.32758e-05 73.287 264865 400.944
8.914 3.32725e-05 73.2945 264863 400.944
8.915 3.32692e-05 73.3021 264862 400.943
8.916 3.32658e-05 73.3096 264861 400.942
8.917 3.32625e-05 73.3171 264859 400.942
8.918 3.32592e-05 73.3247 264858 400.941
8.919 3.32559e-05 73.3322 264857 400.941
8.92 3.32526e-05 73.3398 264856 400.94
8.921 3.32493e-05 73.3473 264854 400.94
8.922 3.3246e-05 73.3548 264853 400.939
8.923 3.32427e-05 73.3624 264852 400.939
8.924 3.32394e-05 73.3699 264851 400.938
8.925 3.32361e-05 73.3774 264849 400.937
8.926 3.32328e-05 73.385 264848 400.937
8.927 3.32295e-05 73.3925 264847 400.936
8.928 3.32262e-05 73.4001 264845 400.936
8.929 3.32229e-05 73.4076 264844 400.935
8.93 3.32196e-05 73.4152 264843 400.935
8.931 3.32163e-05 73.4227 264842 400.934
8.932 3.3213e-05 73.4303 264840 400.934
8.933 3.32097e-05 73.4378 264839 400.933
8.934 3.32064e-05 73.4454 264838 400.933
8.935 3.32031e-05 73.4529 264837 400.932
8.936 3.31998e-05 73.4605 264835 400.931
8.937 3.31965e-05 73.468 264834 400.931
8.938 3.31932e-05 73.4756 264833 400.93
8.939 3.31899e-05 73.4831 264831 400.93
8.94 3.31866e-05 73.4907 264830 400.929
8.941 3.31833e-05 73.4982 264829 400.929
8.942 3.318e-05 73.5058 264828 400.928
8.943 3.31767e-05 73.5133 264826 400.928
8.944 3.31734e-05 73.5209 264825 400.927
8.945 3.31701e-05 73.5284 264824 400.926
8.946 3.31668e-05 73.536 264822 400.926
8.947 3.31635e-05 73.5436 264821 400.925
8.948 3.31603e-05 73.5511 264820 400.925
8.949 3.3157e-05 73.5587 264819 400.924
8.95 3.31537e-05 73.5662 264817 400.924
8.951 3.31504e-05 73.5738 264816 400.923
8.952 3.31471e-05 73.5814 264815 400.923
8.953 3.31438e-05 73.5889 264813 400.922
8.954 3.31405e-05 73.5965 264812 400.921
8.955 3.31372e-05 73.6041 264811 400.921
8.956 3.31339e-05 73.6116 264810 400.92
8.957 3.31306e-05 73.6192 264808 400.92
8.958 3.31273e-05 73.6268 264807 400.919
8.959 3.3124e-05 73.6343 264806 400.919
8.96 3.31207e-05 73.6419 264805 400.918
8.961 3.31174e-05 73.6495 264803 400.918
8.962 3.31142e-05 73.6571 264802 400.917
8.963 3.31109e-05 73.6646 264801 400.916
8.964 3.31076e-05 73.6722 264799 400.916
8.965 3.31043e-05 73.6798 264798 400.915
8.966 3.3101e-05 73.6874 264797 400.915
8.967 3.30977e-05 73.6949 264796 400.914
8.968 3.30944e-05 73.7025 264794 400.914
8.969 3.30911e-05 73.7101 264793 400.913
8.97 3.30878e-05 73.7177 264792 400.913
8.971 3.30846e-05 73.7253 264790 400.912
8.972 3.30813e-05 73.7328 264789 400.911
8.973 3.3078e-05 73.7404 264788 400.911
8.974 3.30747e-05 73.748 264787 400.91
8.975 3.30714e-05 73.7556 264785 400.91
8.976 3.30681e-05 73.7632 264784 400.909
8.977 3.30648e-05 73.7707 264783 400.909
8.978 3.30616e-05 73.7783 264781 400.908
8.979 3.30583e-05 73.7859 264780 400.908
8.98 3.3055e-05 73.7935 264779 400.907
8.981 3.30517e-05 73.8011 264778 400.906
8.982 3.30484e-05 73.8087 264776 400.906
8.983 3.30451e-05 73.8163 264775 400.905
8.984 3.30419e-05 73.8239 264774 400.905
8.985 3.30386e-05 73.8315 264772 400.904
8.986 3.30353e-05 73.8391 264771 400.904
8.987 3.3032e-05 73.8466 264770 400.903
8.988 3.30287e-05 73.8542 264768 400.903
8.989 3.30254e-05 73.8618 264767 400.902
8.99 3.30222e-05 73.8694 264766 400.901
8.991 3.30189e-05 73.877 264765 400.901
8.992 3.30156e-05 73.8846 264763 400.9
8.993 3.30123e-05 73.8922 264762 400.9
8.994 3.3009e-05 73.8998 264761 400.899
8.995 3.30058e-05 73.9074 264759 400.899
8.996 3.30025e-05 73.915 264758 400.898
8.997 3.29992e-05 73.9226 264757 400.898
8.998 3.29959e-05 73.9302 264756 400.897
8.999 3.29926e-05 73.9378 264754 400.896
9 3.29894e-05 73.9454 264753 400.896
9.001 3.29861e-05 73.953 264752 400.895
9.002 3.29828e-05 73.9607 264750 400.895
9.003 3.29795e-05 73.9683 264749 400.894
9.004 3.29763e-05 73.9759 264748 400.894
9.005 3.2973e-05 73.9835 264747 400.893
9.006 3.29697e-05 73.9911 264745 400.892
9.007 3.29664e-05 73.9987 264744 400.892
9.008 3.29631e-05 74.0063 264743 400.891
9.009 3.29599e-05 74.0139 264741 400.891
9.01 3.29566e-05 74.0215 264740 400.89
9.011 3.29533e-05 74.0291 264739 400.89
9.012 3.295e-05 74.0368 264737 400.889
9.013 3.29468e-05 74.0444 264736 400.889
9.014 3.29435e-05 74.052 264735 400.888
9.015 3.29402e-05 74.0596 264734 400.887
9.016 3.2937e-05 74.0672 264732 400.887
9.017 3.29337e-05 74.0748 264731 400.886
9.018 3.29304e-05 74.0825 264730 400.886
9.019 3.29271e-05 74.0901 264728 400.885
9.02 3.29239e-05 74.0977 264727 400.885
9.021 3.29206e-05 74.1053 264726 400.884
9.022 3.29173e-05 74.113 264724 400.884
9.023 3.29141e-05 74.1206 264723 400.883
9.024 3.29108e-05 74.1282 264722 400.882
9.025 3.29075e-05 74.1358 264721 400.882
9.026 3.29042e-05 74.1435 264719 400.881
9.027 3.2901e-05 74.1511 264718 400.881
9.028 3.28977e-05 74.1587 264717 400.88
9.029 3.28944e-05 74.1663 264715 400.88
9.03 3.28912e-05 74.174 264714 400.879
9.031 3.28879e-05 74.1816 264713 400.878
9.032 3.28846e-05 74.1892 264711 400.878
9.033 3.28814e-05 74.1969 264710 400.877
9.034 3.28781e-05 74.2045 264709 400.877
9.035 3.28748e-05 74.2121 264708 400.876
9.036 3.28716e-05 74.2198 264706 400.876
9.037 3.28683e-05 74.2274 264705 400.875
9.038 3.2865e-05 74.2351 264704 400.874
9.039 3.28618e-05 74.2427 264702 400.874
9.04 3.28585e-05 74.2503 264701 400.873
9.041 3.28552e-05 74.258 264700 400.873
9.042 3.2852e-05 74.2656 264698 400.872
9.043 3.28487e-05 74.2732 264697 400.872
9.044 3.28454e-05 74.2809 264696 400.871
9.045 3.28422e-05 74.2885 264694 400.871
9.046 3.28389e-05 74.2962 264693 400.87
9.047 3.28356e-05 74.3038 264692 400.869
9.048 3.28324e-05 74.3115 264691 400.869
9.049 3.28291e-05 74.3191 264689 400.868
9.05 3.28259e-05 74.3268 264688 400.868
9.051 3.28226e-05 74.3344 264687 400.867
9.052 3.28193e-05 74.3421 264685 400.867
9.053 3.28161e-05 74.3497 264684 400.866
9.054 3.28128e-05 74.3574 264683 400.865
9.055 3.28096e-05 74.365 264681 400.865
9.056 3.28063e-05 74.3727 264680 400.864
9.057 3.2803e-05 74.3803 264679 400.864
9.058 3.27998e-05 74.388 264677 400.863
9.059 3.27965e-05 74.3956 264676 400.863
9.06 3.27933e-05 74.4033 264675 400.862
9.061 3.279e-05 74.4109 264674 400.861
9.062 3.27867e-05 74.4186 264672 400.861
9.063 3.27835e-05 74.4263 264671 400.86
9.064 3.27802e-05 74.4339 264670 400.86
9.065 3.2777e-05 74.4416 264668 400.859
9.066 3.27737e-05 74.4492 264667 400.859
9.067 3.27704e-05 74.4569 264666 400.858
9.068 3.27672e-05 74.4646 264664 400.858
9.069 3.27639e-05 74.4722 264663 400.857
9.07 3.27607e-05 74.4799 264662 400.856
9.071 3.27574e-05 74.4876 264660 400.856
9.072 3.27542e-05 74.4952 264659 400.855
9.073 3.27509e-05 74.5029 264658 400.855
9.074 3.27477e-05 74.5106 264657 400.854
9.075 3.27444e-05 74.5182 264655 400.854
9.076 3.27411e-05 74.5259 264654 400.853
9.077 3.27379e-05 74.5336 264653 400.852
9.078 3.27346e-05 74.5412 264651 400.852
9.079 3.27314e-05 74.5489 264650 400.851
9.08 3.27281e-05 74.5566 264649 400.851
9.081 3.27249e-05 74.5643 264647 400.85
9.082 3.27216e-05 74.5719 264646 400.85
9.083 3.27184e-05 74.5796 264645 400.849
9.084 3.27151e-05 74.5873 264643 400.848
9.085 3.27119e-05 74.595 264642 400.848
9.086 3.27086e-05 74.6026 264641 400.847
9.087 3.27054e-05 74.6103 264639 400.847
9.088 3.27021e-05 74.618 264638 400.846
9.089 3.26989e-05 74.6257 264637 400.846
9.09 3.26956e-05 74.6334 264635 400.845
9.091 3.26924e-05 74.641 264634 400.844
9.092 3.26891e-05 74.6487 264633 400.844
9.093 3.26859e-05 74.6564 264631 400.843
9.094 3.26826e-05 74.6641 264630 400.843
9.095 3.26794e-05 74.6718 264629 400.842
9.096 3.26761e-05 74.6795 264628 400.842
9.097 3.26729e-05 74.6872 264626 400.841
9.098 3.26696e-05 74.6949 264625 400.84
9.099 3.26664e-05 74.7025 264624 400.84
9.1 3.26631e-05 74.7102 264622 400.839
9.101 3.26599e-05 74.7179 264621 400.839
9.102 3.26567e-05 74.7256 264620 400.838
9.103 3.26534e-05 74.7333 264618 400.838
9.104 3.26502e-05 74.741 264617 400.837
9.105 3.26469e-05 74.7487 264616 400.836
9.106 3.26437e-05 74.7564 264614 400.836
9.107 3.26404e-05 74.7641 264613 400.835
9.108 3.26372e-05 74.7718 264612 400.835
9.109 3.26339e-05 74.7795 264610 400.834
9.11 3.26307e-05 74.7872 264609 400.834
9.111 3.26275e-05 74.7949 264608 400.833
9.112 3.26242e-05 74.8026 264606 400.832
9.113 3.2621e-05 74.8103 264605 400.832
9.114 3.26177e-05 74.818 264604 400.831
9.115 3.26145e-05 74.8257 264602 400.831
9.116 3.26112e-05 74.8334 264601 400.83
9.117 3.2608e-05 74.8411 264600 400.83
9.118 3.26048e-05 74.8488 264598 400.829
9.119 3.26015e-05 74.8565 264597 400.828
9.12 3.25983e-05 74.8642 264596 400.828
9.121 3.2595e-05 74.8719 264594 400.827
9.122 3.25918e-05 74.8796 264593 400.827
9.123 3.25886e-05 74.8874 264592 400.826
9.124 3.25853e-05 74.8951 264590 400.826
9.125 3.25821e-05 74.9028 264589 400.825
9.126 3.25789e-05 74.9105 264588 400.824
9.127 3.25756e-05 74.9182 264586 400.824
9.128 3.25724e-05 74.9259 264585 400.823
9.129 3.25691e-05 74.9336 264584 400.823
9.13 3.25659e-05 74.9413 264582 400.822
9.131 3.25627e-05 74.9491 264581 400.821
9.132 3.25594e-05 74.9568 264580 400.821
9.133 3.25562e-05 74.9645 264578 400.82
9.134 3.2553e-05 74.9722 264577 400.82
9.135 3.25497e-05 74.9799 264576 400.819
9.136 3.25465e-05 74.9877 264574 400.819
9.137 3.25433e-05 74.9954 264573 400.818
9.138 3.254e-05 75.0031 264572 400.817
9.139 3.25368e-05 75.0108 264570 400.817
9.14 3.25335e-05 75.0186 264569 400.816
9.141 3.25303e-05 75.0263 264568 400.816
9.142 3.25271e-05 75.034 264566 400.815
9.143 3.25238e-05 75.0417 264565 400.815
9.144 3.25206e-05 75.0495 264564 400.814
9.145 3.25174e-05 75.0572 264562 400.813
9.146 3.25142e-05 75.0649 264561 400.813
9.147 3.25109e-05 75.0727 264560 400.812
9.148 3.25077e-05 75.0804 264558 400.812
9.149 3.25045e-05 75.0881 264557 400.811
9.15 3.25012e-05 75.0959 264556 400.811
9.151 3.2498e-05 75.1036 264554 400.81
9.152 3.24948e-05 75.1113 264553 400.809
9.153 3.24915e-05 75.1191 264552 400.809
9.154 3.24883e-05 75.1268 264550 400.808
9.155 3.24851e-05 75.1345 264549 400.808
9.156 3.24819e-05 75.1423 264548 400.807
9.157 3.24786e-05 75.15 264546 400.806
9.158 3.24754e-05 75.1578 264545 400.806
9.159 3.24722e-05 75.1655 264544 400.805
9.16 3.24689e-05 75.1732 264542 400.805
9.161 3.24657e-05 75.181 264541 400.804
9.162 3.24625e-05 75.1887 264540 400.804
9.163 3.24593e-05 75.1965 264538 400.803
9.164 3.2456e-05 75.2042 264537 400.802
9.165 3.24528e-05 75.212 264536 400.802
9.166 3.24496e-05 75.2197 264534 400.801
9.167 3.24464e-05 75.2275 264533 400.801
9.168 3.24431e-05 75.2352 264532 400.8
9.169 3.24399e-05 75.243 264530 400.8
9.17 3.24367e-05 75.2507 264529 400.799
9.171 3.24335e-05 75.2585 264528 400.798
9.172 3.24302e-05 75.2662 264526 400.798
9.173 3.2427e-05 75.274 264525 400.797
9.174 3.24238e-05 75.2817 264524 400.797
9.175 3.24206e-05 75.2895 264522 400.796
9.176 3.24173e-05 75.2972 264521 400.795
9.177 3.24141e-05 75.305 264520 400.795
9.178 3.24109e-05 75.3128 264518 400.794
9.179 3.24077e-05 75.3205 264517 400.794
9.18 3.24045e-05 75.3283 264516 400.793
9.181 3.24012e-05 75.336 264514 400.793
9.182 3.2398e-05 75.3438 264513 400.792
9.183 3.23948e-05 75.3516 264512 400.791
9.184 3.23916e-05 75.3593 264510 400.791
9.185 3.23884e-05 75.3671 264509 400.79
9.186 3.23851e-05 75.3749 264508 400.79
9.187 3.23819e-05 75.3826 264506 400.789
9.188 3.23787e-05 75.3904 264505 400.788
9.189 3.23755e-05 75.3982 264504 400.788
9.19 3.23723e-05 75.4059 264502 400.787
9.191 3.2369e-05 75.4137 264501 400.787
9.192 3.23658e-05 75.4215 264499 400.786
9.193 3.23626e-05 75.4292 264498 400.786
9.194 3.23594e-05 75.437 264497 400.785
9.195 3.23562e-05 75.4448 264495 400.784
9.196 3.2353e-05 75.4526 264494 400.784
9.197 3.23497e-05 75.4603 264493 400.783
9.198 3.23465e-05 75.4681 264491 400.783
9.199 3.23433e-05 75.4759 264490 400.782
9.2 3.23401e-05 75.4837 264489 400.781
9.201 3.23369e-05 75.4914 264487 400.781
9.202 3.23337e-05 75.4992 264486 400.78
9.203 3.23305e-05 75.507 264485 400.78
9.204 3.23272e-05 75.5148 264483 400.779
9.205 3.2324e-05 75.5226 264482 400.779
9.206 3.23208e-05 75.5303 264481 400.778
9.207 3.23176e-05 75.5381 264479 400.777
9.208 3.23144e-05 75.5459 264478 400.777
